work_id,title,decision,confidence,ultra_core,citation_count_work,corpus_in_degree,corpus_out_degree,citation_total_degree,citation_out_in_ratio,citation_link_strength,k_core,pagerank_percentile,n_authors,is_consortium,consortium_middle_count,citation_role,primary_community_id,primary_community_label,authors,year,venue,authors_enr,year_enr,venue_enr,graph_status,in_graph_matched,in_integrated,in_rescue,in_integrated_plus_rescue,in_prime_legacy
work_0331df396f545e68,Improving the Neural Segmentation of Blurry Serial SEM Images by Blind Deblurring,core_relevant,0.93,False,1,0.0,0.0,0.0,,weak_unlinked,0.0,0.0676931245022564,5,False,0,isolate,0,Xiaoyin Chen / Yonggang Wang,Ao Cheng; Kai Kang; Zhanpeng Zhu; Ruobing Zhang; Lirong Wang,2023.0,Computational Intelligence and Neuroscience,Ao Cheng; Kai Kang; Zhanpeng Zhu; Ruobing Zhang; Lirong Wang,2023.0,Computational Intelligence and Neuroscience,weak_unlinked,True,False,False,False,False
work_036e22a15502fd7e,Strip the Stripes: Artifact Detection and Removal for Scanning Electron Microscopy Imaging,adjacent_relevant,0.84,False,6,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.66179984072206,4,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Amirhossein Khalilian-Gourtani; Mariano Tepper; Victor Minden; D. Chklovskii,2019.0,"IEEE International Conference on Acoustics, Speech, and Signal Processing",Amirhossein Khalilian-Gourtani; Mariano Tepper; Victor Minden; D. Chklovskii,2019.0,"IEEE International Conference on Acoustics, Speech, and Signal Processing",weak_unlinked,True,False,False,False,False
work_03b8b6340a7756de,Analysis of segmentation ontology reveals the similarities and differences in connectivity onto L2/3 neurons in mouse V1,adjacent_relevant,0.81,False,7,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.0164587204672152,6,False,0,only_out,4,M. Helmstaedter / Winfried Denk,A. P. Brown; L. Cossell; M. Strom; A. Tyson; Mateo Vélez‐Fort; T. Margrie,2021.0,Scientific Reports,A. P. Brown; L. Cossell; M. Strom; A. Tyson; Mateo Vélez‐Fort; T. Margrie,2021.0,Scientific Reports,weak_unlinked,True,False,False,False,False
work_03f019b1ea59c828,The 3D ultrastructure of the chordotonal organs in the antenna of a microwasp remains complex although simplified,adjacent_relevant,0.8,False,5,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.1425537563047517,6,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Anna V. Diakova; A. Makarova; Song Pang; C. Xu; H. Hess; A. Polilov,2022.0,Scientific Reports,Anna V. Diakova; A. Makarova; Song Pang; C. Xu; H. Hess; A. Polilov,2022.0,Scientific Reports,weak_unlinked,True,False,False,False,False
work_043d6cf6b22999a9,A Digital Neural Array IC for Real-Time Neural Network Replication from Spike Activities,adjacent_relevant,0.78,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.129811521104327,6,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,D. Park; Hajung Mun; Minhyeok Jeong; Dahee Kang; Jongmin Lee; Yoonmyung Lee,2026.0,"Design, Automation and Test in Europe",D. Park; Hajung Mun; Minhyeok Jeong; Dahee Kang; Jongmin Lee; Yoonmyung Lee,2026.0,"Design, Automation and Test in Europe",weak_unlinked,True,False,False,False,False
work_0506cf0b9cfdf1f4,"Experience-dependent, sexually dimorphic synaptic connectivity defined by sex-specific cadherin expression",adjacent_relevant,0.82,False,4,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.001592779400053,3,False,0,only_out,6,Oliver Hobert / Steven J. Cook,Chien-Po Liao; Maryam Majeed; Oliver Hobert,2024.0,bioRxiv,Chien-Po Liao; Maryam Majeed; Oliver Hobert,2024.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_053a6d2ad8e9d69a,An intersectional gene regulatory strategy defines subclass diversity of C. elegans motor neurons,adjacent_relevant,0.8,False,53,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.5726041943190868,12,False,0,only_out,6,Oliver Hobert / Steven J. Cook,Paschalis Kratsios; S. Kerk; Catarina Catela; Joseph Liang; Berta Vidal; Emily A. Bayer; Weidong Feng; Estanislao Daniel De La Cruz; L. Croci; G. Consalez; Kota Mizumoto; O. Hobert,2017.0,eLife,Paschalis Kratsios; S. Kerk; Catarina Catela; Joseph Liang; Berta Vidal; Emily A. Bayer; Weidong Feng; Estanislao Daniel De La Cruz; L. Croci; G. Consalez; Kota Mizumoto; O. Hobert,2017.0,eLife,weak_unlinked,True,False,False,False,False
work_068034b20857f28d,Shallow networks run deep: Peripheral preprocessing facilitates odor classification,adjacent_relevant,0.8,False,0,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.2059994690735333,4,False,0,only_out,7,James R. Anderson / Bryan William Jones,Palka Puri; Shiuan-Tze Wu; Chih-Ying Su; Johnatan Aljadeff,2023.0,bioRxiv,Palka Puri; Shiuan-Tze Wu; Chih-Ying Su; Johnatan Aljadeff,2023.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_06d988a94f52ce61,System Identification with Biophysical Constraints: A Circuit Model of the Inner Retina,adjacent_relevant,0.78,False,15,0.0,0.0,0.0,,weak_unlinked,0.0,0.0106185293336872,7,False,0,isolate,4,M. Helmstaedter / Winfried Denk,Cornelius Schröder; David A. Klindt; Sarah Strauss; Katrin Franke; M. Bethge; Thomas Euler; Philipp Berens,2020.0,bioRxiv,Cornelius Schröder; David A. Klindt; Sarah Strauss; Katrin Franke; M. Bethge; Thomas Euler; Philipp Berens,2020.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_07aa0164f902c8fb,Cell type composition and circuit organization of neocortical radial clones,adjacent_relevant,0.8,False,5,0.0,0.0,0.0,,weak_unlinked,0.0,0.1197239182373241,12,False,0,isolate,4,M. Helmstaedter / Winfried Denk,C. Cadwell; F. Scala; Paul G. Fahey; D. Kobak; Fabian H Sinz; P. Johnsson; Shuang Li; R. Cotton; R. Sandberg; Philipp Berens; Xiaolong Jiang; A. Tolias,2019.0,bioRxiv,C. Cadwell; F. Scala; Paul G. Fahey; D. Kobak; Fabian H Sinz; P. Johnsson; Shuang Li; R. Cotton; R. Sandberg; Philipp Berens; Xiaolong Jiang; A. Tolias,2019.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_07aa86ea8851c550,Improved synapse detection for mGRASP-assisted brain connectivity mapping,adjacent_relevant,0.86,False,21,0.0,0.0,0.0,,weak_unlinked,0.0,0.1659145208388638,3,False,0,isolate,0,Xiaoyin Chen / Yonggang Wang,Linqing Feng; Ting Zhao; Jinhyung Kim,2012.0,Bioinform.,Linqing Feng; Ting Zhao; Jinhyung Kim,2012.0,Bioinform.,weak_unlinked,True,False,False,False,False
work_07cf5b18e1597373,Spine-neck electrical bottlenecks tune temporal precision and inhibitory gating in cortical pyramidal neurons: A connectomics-based biophysical study,adjacent_relevant,0.82,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.5057074595168569,3,False,0,only_out,8,Javier DeFelipe / Michael W. Reimann,Netanel Ofer; Sapir Shapira; I. Segev,2026.0,bioRxiv,Netanel Ofer; Sapir Shapira; I. Segev,2026.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_0895071c07a2d46b,Toward Morphologic Atlasing of the Human Whole Brain at the Nanoscale,adjacent_relevant,0.79,False,3,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.5625165914520839,1,False,0,only_out,244,W. Nowinski,W. Nowinski,2023.0,Big Data and Cognitive Computing,W. Nowinski,2023.0,Big Data and Cognitive Computing,weak_unlinked,True,False,False,False,False
work_08f274f7f7744af5,Synaptic loss pattern is constrained by brain connectome and modulated by phosphorylated tau in Alzheimer’s disease,adjacent_relevant,0.83,False,30,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.3745686222458189,15,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Ying Luan; Weiyi Wang; Qi Huang; Yan Wang; Jana Nussbaumer; Jie Wang; Anna Steward; Sebastian N. Roemer-Cassiano; Y. Guan; Michael Ewers; M. Schöll; Ruiqing Ni; Binyin Li; N. Franzmeier; Fang Xie,2025.0,Nature Communications,Ying Luan; Weiyi Wang; Qi Huang; Yan Wang; Jana Nussbaumer; Jie Wang; Anna Steward; Sebastian N. Roemer-Cassiano; Y. Guan; Michael Ewers; M. Schöll; Ruiqing Ni; Binyin Li; N. Franzmeier; Fang Xie,2025.0,Nature Communications,weak_unlinked,True,False,False,False,False
work_090e08748ee7dd3e,Integrating multi-scale data for a network model of macaque visual cortex,adjacent_relevant,0.8,False,2,0.0,0.0,0.0,,weak_unlinked,0.0,0.1353862490045128,4,False,0,isolate,4,M. Helmstaedter / Winfried Denk,Maximilian Schmidt; Sacha Jennifer van Albada; Rembrandt Bakker; M. Diesmann,2013.0,BMC Neuroscience,Maximilian Schmidt; Sacha Jennifer van Albada; Rembrandt Bakker; M. Diesmann,2013.0,BMC Neuroscience,weak_unlinked,True,False,False,False,False
work_095f897bd5661727,Cell-specific microarray profiling experiments reveal a comprehensive picture of gene expression in the C. elegans nervous system,adjacent_relevant,0.78,False,134,0.0,0.0,0.0,,weak_unlinked,0.0,0.3416511813113884,9,False,0,isolate,6,Oliver Hobert / Steven J. Cook,S. Stetina; Joseph D. Watson; Rebecca M. Fox; Rebecca M. Fox; Kellen L. Olszewski; Kellen L. Olszewski; W. C. Spencer; P. Roy; David M. Miller,2007.0,Genome Biology,S. Stetina; Joseph D. Watson; Rebecca M. Fox; Rebecca M. Fox; Kellen L. Olszewski; Kellen L. Olszewski; W. C. Spencer; P. Roy; David M. Miller,2007.0,Genome Biology,weak_unlinked,True,False,False,False,False
work_0a33489ddde95484,A distance constrained synaptic plasticity model of C. elegans neuronal network,core_relevant,0.88,False,3,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.3814706663127157,2,False,0,only_out,66,R. Badhwar / Ganesh Bagler,R. Badhwar; Ganesh Bagler,2016.0,,R. Badhwar; Ganesh Bagler,2016.0,,weak_unlinked,True,False,False,False,False
work_0b3368a59ac0d45c,Application of the radial distribution functions for quantitative analysis of neuropil microstructure in stratum radiatum of CA1 region in hippocampus,adjacent_relevant,0.78,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.0836209185027873,1,False,0,only_out,3,Albert Cardona / J. Vogelstein,Y. Mishchenko,2016.0,,Y. Mishchenko,2016.0,,weak_unlinked,True,False,False,False,False
work_0bb5111744eb309f,Photomapping electrically coupled networks of the mature thalamus and cortex,adjacent_relevant,0.8,False,0,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.3947438279798247,5,False,0,only_out,67,Mitchell J. Vaughn / J. Haas,Mitchell J. Vaughn; David S. Uygun; R. Basheer; Kevin J. Bender; J. Haas,2026.0,bioRxiv,Mitchell J. Vaughn; David S. Uygun; R. Basheer; Kevin J. Bender; J. Haas,2026.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_0bb92ce5d7d6f573,Analysis of smart imaging runtime,core_relevant,0.9,False,2,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.1258295726041943,10,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Thomas Athey; Shashata Sawmya; Y. Meirovitch; R. Schalek; P. Potocek; I. Chandok; Maurice Peemen; J. Lichtman; Aravinthan Samuel; N. Shavit,2025.0,Applied Microscopy,Thomas Athey; Shashata Sawmya; Y. Meirovitch; R. Schalek; P. Potocek; I. Chandok; Maurice Peemen; J. Lichtman; Aravinthan Samuel; N. Shavit,2025.0,Applied Microscopy,weak_unlinked,True,False,False,False,False
work_0d8d0f74d4acd55d,A theory of learning with constrained weight-distribution,adjacent_relevant,0.78,False,4,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.4122644013804088,4,False,0,only_out,3,Albert Cardona / J. Vogelstein,Weishun Zhong; Ben Sorscher; Daniel D. Lee; H. Sompolinsky,2022.0,arXiv.org,Weishun Zhong; Ben Sorscher; Daniel D. Lee; H. Sompolinsky,2022.0,arXiv.org,weak_unlinked,True,False,False,False,False
work_0dedb1df42525fe9,How do you wire a brain?,adjacent_relevant,0.76,False,7,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.3042208654101407,2,False,0,only_out,5,Olaf Sporns / B. Mišić,J. Budd; Z. Kisvárday,2013.0,Frontiers in Neuroanatomy,J. Budd; Z. Kisvárday,2013.0,Frontiers in Neuroanatomy,weak_unlinked,True,False,False,False,False
work_0e66a351d16a93f6,Serial Thick Section Gas Cluster Ion Beam Scanning Electron Microscopy,core_relevant,0.94,False,1,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.5954340323865145,5,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,K. Hayworth; D. Peale; Zhiyuan Lu; C. Xu; H. Hess,2018.0,Microscopy and Microanalysis,K. Hayworth; D. Peale; Zhiyuan Lu; C. Xu; H. Hess,2018.0,Microscopy and Microanalysis,weak_unlinked,True,False,False,False,False
work_1270a34816664cc4,"IMPACT OF ALZHEIMER’S DISEASE ON SUPRACHIASMATIC NUCLEUS CONNECTIVITY, SLEEP REGULATION, AND CIRCADIAN RHYTHM",core_relevant,0.95,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.2062649323068755,8,False,0,isolate,0,Xiaoyin Chen / Yonggang Wang,Yiyi Shen; H. Calligaro; M. Lam; Brian Khov; Keunyoung Kim; Won-Kyu Ju; M. Ellisman; Satchidananda Panda,2024.0,Innovation in aging,Yiyi Shen; H. Calligaro; M. Lam; Brian Khov; Keunyoung Kim; Won-Kyu Ju; M. Ellisman; Satchidananda Panda,2024.0,Innovation in aging,weak_unlinked,True,False,False,False,False
work_128b379bcd5dd487,A distributed dopamine-gated circuit underpins reproductive state-dependent behavior in Drosophila females,core_relevant,0.93,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.0252190071675073,10,False,0,only_out,47,K. Siju / Ilona C. Grunwald Kadow,Ariane Boehm; Anja B. Friedrich; P. Bandow; K. Siju; Sydney Hunt; J. Claussen; Marie-Helen Link; Thomas F. Hofmann; Corinna Dawid; Ilona C. Grunwald Kadow,2021.0,,Ariane Boehm; Anja B. Friedrich; P. Bandow; K. Siju; Sydney Hunt; J. Claussen; Marie-Helen Link; Thomas F. Hofmann; Corinna Dawid; Ilona C. Grunwald Kadow,2021.0,,weak_unlinked,True,False,False,False,False
work_138205744e23415e,"Volume Electron Microscopy of Cortical Organoids: Methods for Region Identification, Connectome Reconstruction, and Organelle Segmentation",core_relevant,0.94,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.287231218476241,9,False,0,isolate,8,Javier DeFelipe / Michael W. Reimann,Sveva Dallere; A. Mattioni; M. Turégano-Lopez; L. Blázquez-Llorca; Á. Merchán-Pérez; Roberta Schellino; A. Vercelli; Javier DeFelipe; Marina Boido,2025.0,bioRxiv,Sveva Dallere; A. Mattioni; M. Turégano-Lopez; L. Blázquez-Llorca; Á. Merchán-Pérez; Roberta Schellino; A. Vercelli; Javier DeFelipe; Marina Boido,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_1425f3d37ad68edc,High-throughput mapping of single-neuron projection and molecular features by retrograde barcoded labeling,adjacent_relevant,0.74,False,11,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.1852933368728431,15,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Peibo Xu; Jian Peng; Tingli Yuan; Zhaoqin Chen; Hui He; Ziyan Wu; Ting Li; Xiaodong Li; Luyue Wang; Le Gao; Jun Yan; Wu Wei; Chengyu T. Li; Zhen-Ge Luo; Yuejun Chen,2024.0,eLife,Peibo Xu; Jian Peng; Tingli Yuan; Zhaoqin Chen; Hui He; Ziyan Wu; Ting Li; Xiaodong Li; Luyue Wang; Le Gao; Jun Yan; Wu Wei; Chengyu T. Li; Zhen-Ge Luo; Yuejun Chen,2024.0,eLife,weak_unlinked,True,False,False,False,False
work_1658132c7599e2bd,Nano-Resolution Connectomics Using Large-Volume Electron Microscopy,core_relevant,0.93,False,3,0.0,0.0,0.0,,weak_unlinked,0.0,0.3931510485797717,3,False,0,isolate,0,Xiaoyin Chen / Yonggang Wang,Gyu Hyun Kim; Jawon Gim; Kea-Joo Lee,2016.0,,Gyu Hyun Kim; Jawon Gim; Kea-Joo Lee,2016.0,,weak_unlinked,True,False,False,False,False
work_1667817033df6601,Novel insights into the spatial and temporal complexity of hypothalamic organization through precision methods allowing nanoscale resolution,adjacent_relevant,0.76,False,7,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.1295460578709848,3,False,0,only_out,77,T. Harkany / A. Alpár,A. Alpár; T. Harkany; T. Harkany,2018.0,Journal of Internal Medicine,A. Alpár; T. Harkany; T. Harkany,2018.0,Journal of Internal Medicine,weak_unlinked,True,False,False,False,False
work_16c36532bd417889,Axonal and dendritic density field estimation from incomplete single-slice neuronal reconstructions,adjacent_relevant,0.81,False,14,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.0878683302362622,3,False,0,only_out,79,J. van Pelt / H. Uylings,J. van Pelt; A. van Ooyen; H. Uylings,2014.0,Frontiers in Neuroanatomy,J. van Pelt; A. van Ooyen; H. Uylings,2014.0,Frontiers in Neuroanatomy,weak_unlinked,True,False,False,False,False
work_16ee371b07754d0f,Neuromorphic Simulation of Drosophila Melanogaster Brain Connectome on Loihi 2,core_relevant,0.92,False,3,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.0591983010353066,6,False,0,only_out,26,Bradley H. Theilman / Fred Rothganger,Felix Wang; Bradley H. Theilman; Fred Rothganger; William M. Severa; C. Vineyard; J. Aimone,2025.0,arXiv.org,Felix Wang; Bradley H. Theilman; Fred Rothganger; William M. Severa; C. Vineyard; J. Aimone,2025.0,arXiv.org,weak_unlinked,True,False,False,False,False
work_1865ce7d1dd17a8d,A Brief History of Wires in the Brain,adjacent_relevant,0.75,False,4,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.245022564374834,1,False,0,only_out,248,M. Cobb,M. Cobb,2021.0,Frontiers in Ecology and Evolution,M. Cobb,2021.0,Frontiers in Ecology and Evolution,weak_unlinked,True,False,False,False,False
