person_id,display_name,works,first_or_single,last,middle,core_works,adjacent_works,role_bridge_works,ultra_core_works,view
person:r fetter,R. D. Fetter,18,0,0,18,18,0,0,6,integrated
person:w silversmith,W. Silversmith,18,0,0,18,18,0,0,3,integrated
person:j bae,J. Bae,18,0,0,18,18,0,0,2,integrated
person:a sterling,A. Sterling,18,0,0,18,17,1,0,2,integrated
person:bryan william jones,Bryan William Jones,17,0,5,12,13,4,0,0,integrated
person:narayan kasthuri,Narayan Kasthuri,17,0,5,12,11,5,1,0,integrated
person:s saalfeld,S. Saalfeld,17,1,4,12,16,1,0,5,integrated
person:yunming wu,Yunming Wu,17,1,0,16,13,4,0,3,integrated
person:n turner,N. Turner,17,1,0,16,17,0,0,1,integrated
person:d brittain,D. Brittain,17,0,0,17,17,0,0,4,integrated
person:akhilesh halageri,Akhilesh Halageri,17,0,0,17,17,0,0,3,integrated
person:oliver hobert,Oliver Hobert,16,0,10,6,5,11,0,1,integrated
person:harald hess,Harald F. Hess,16,0,6,10,15,1,0,3,integrated
person:d bock,D. Bock,16,1,4,11,12,3,1,3,integrated
person:s berg,S. Berg,16,1,4,11,16,0,0,2,integrated
person:jan funke,Jan Funke,16,2,3,11,16,0,0,3,integrated
person:s popovych,S. Popovych,16,0,0,16,16,0,0,3,integrated
person:d bumbarger,D. Bumbarger,16,0,0,16,15,1,0,2,integrated
person:m helmstaedter,M. Helmstaedter,15,2,9,4,10,5,0,3,integrated
person:i meinertzhagen,I. Meinertzhagen,15,3,7,7,10,4,1,3,integrated
person:m murthy,M. Murthy,15,0,5,10,14,1,0,2,integrated
person:arie matsliah,Arie Matsliah,15,1,1,13,14,1,0,1,integrated
person:zhiyuan lu,Zhiyuan Lu,15,1,0,16,15,0,0,5,integrated
person:r torres,R. Torres,15,1,0,14,15,0,0,2,integrated
person:m castro,M. C. Castro,15,0,0,15,15,0,0,3,integrated
person:n shavit,N. Shavit,14,0,9,5,12,2,0,1,integrated
person:d chklovskii,D. Chklovskii,14,1,8,5,9,5,0,4,integrated
person:john tuthill,John C. Tuthill,14,0,8,6,12,2,0,1,integrated
person:marta zlatic,Marta Zlatic,14,0,6,9,13,1,0,2,integrated
person:ashok litwin kumar,Ashok Litwin-Kumar,14,2,3,9,11,3,0,2,integrated
person:p rivlin,P. Rivlin,14,0,1,13,12,0,2,3,integrated
person:zhi hang lin,Zhi-Hang Lin,14,4,0,10,10,4,0,2,integrated
person:l elabbady,L. Elabbady,14,3,0,11,14,0,0,1,integrated
person:chuanyun xu,Chuanyun Xu,14,1,0,13,12,2,0,3,integrated
person:r marc,R. E. Marc,13,3,5,5,11,2,0,0,integrated
person:n da costa,N. D. da Costa,13,0,4,9,13,0,0,2,integrated
person:scott emmons,Scott W. Emmons,13,6,2,5,10,3,0,1,integrated
person:tengda zhao,Tengda Zhao,13,4,0,9,12,1,0,4,integrated
person:steven cook,Steven J. Cook,13,4,0,9,9,4,0,1,integrated
person:wenjie yin,Wenjie Yin,13,1,0,12,13,0,0,2,integrated
person:g mahalingam,G. Mahalingam,13,1,0,12,13,0,0,1,integrated
person:barak nehoran,Barak Nehoran,13,0,0,13,13,0,0,3,integrated
person:eric mitchell,Eric Mitchell,13,0,0,13,13,0,0,3,integrated
person:shang mu,Shang Mu,13,0,0,13,13,0,0,3,integrated
person:zhi ming jia,Zhi-Ming Jia,13,0,0,13,13,0,0,3,integrated
person:d kapner,D. Kapner,13,0,0,13,13,0,0,2,integrated
person:claire mckellar,Claire E. McKellar,13,0,0,13,11,2,0,2,integrated
person:j buchanan,J. Buchanan,13,0,0,13,13,0,0,1,integrated
person:marc takeno,Marc M. Takeno,13,0,0,13,13,0,0,1,integrated
person:gaspar jekely,Gáspár Jékely,12,0,11,1,10,2,0,0,integrated
person:w katz,W. M. Katz,12,1,1,10,12,0,0,3,integrated
person:gary huang,Gary B. Huang,12,3,0,9,11,0,1,2,integrated
person:e marin,E. Marin,12,2,0,10,11,1,0,1,integrated
person:jim truman,Jim Truman,12,0,0,12,11,1,0,2,integrated
person:a bodor,A. Bodor,12,0,0,12,12,0,0,1,integrated
person:kai li,Kai Li,12,0,0,12,12,0,0,1,integrated
person:s kinn,S. Kinn,12,0,0,12,12,0,0,1,integrated
person:w wong,W. Wong,12,0,0,12,12,0,0,1,integrated
person:g card,G. Card,11,0,3,8,9,2,0,0,integrated
person:mark ellisman,Mark Ellisman,11,0,1,10,11,0,0,0,integrated
person:kazunori shinomiya,Kazunori Shinomiya,11,2,0,9,10,1,0,1,integrated
person:dodam ih,Dodam Ih,11,0,0,11,11,0,0,2,integrated
person:d berger,D. Berger,11,0,0,11,10,0,1,2,integrated
person:s mondal,S. Mondal,11,0,0,11,11,0,0,1,integrated
person:wr schafer,WR Schafer,10,1,6,3,4,6,0,2,integrated
person:km harris,KM Harris,10,1,5,4,6,4,0,3,integrated
person:k briggman,K. Briggman,10,2,4,4,6,4,0,1,integrated
person:j vogelstein,J. Vogelstein,10,1,2,7,7,3,0,1,integrated
person:w lee,W. Lee,10,0,2,8,9,1,0,3,integrated
person:xiaoyin chen,Xiaoyin Chen,10,0,2,8,9,1,0,0,integrated
person:erik johnson,Erik C. Johnson,10,3,0,7,5,1,4,0,integrated
person:c sigulinsky,C. Sigulinsky,10,2,0,8,7,3,0,0,integrated
person:kenneth hayworth,Kenneth Hayworth,10,1,0,9,10,0,0,2,integrated
person:d olbris,D. J. Olbris,10,0,0,10,9,1,0,3,integrated
person:peter li,Peter H. Li,10,0,0,10,8,2,0,3,integrated
person:l umayam,L. Umayam,10,0,0,10,10,0,0,2,integrated
person:a champion,A. Champion,10,0,0,10,8,2,0,1,integrated
person:michael reimann,Michael W. Reimann,9,5,4,0,1,8,0,0,integrated
person:joergen kornfeld,Joergen Kornfeld,9,2,3,4,9,0,0,0,integrated
person:a tolias,A. S. Tolias,9,0,2,7,8,1,0,1,integrated
person:winfried denk,Winfried Denk,9,0,2,7,6,3,0,0,integrated
person:xiao jing wang,Xiao-jing Wang,9,2,1,6,5,3,1,0,integrated
person:yoshinori aso,Yoshinori Aso,9,1,1,7,5,4,0,2,integrated
person:yuanyuan li,Yuanyuan Li,9,3,0,6,8,1,0,0,integrated
person:t parag,T. Parag,9,2,0,7,9,0,0,1,integrated
person:jody clements,Jody Clements,9,2,0,7,8,1,0,1,integrated
person:yonggang wang,Yonggang Wang,9,2,0,7,7,1,1,1,integrated
person:christopher ordish,Christopher Ordish,9,0,0,9,9,0,0,2,integrated
person:j bogovic,J. Bogovic,9,0,0,9,8,1,0,2,integrated
person:d hall,D. Hall,9,0,0,9,7,2,0,2,integrated
person:andrew cook,Andrew P. Cook,9,0,0,9,8,1,0,0,integrated
person:srinivas turaga,Srinivas C. Turaga,8,0,7,1,5,3,0,1,integrated
person:hongqing han,Hongqing Han,8,0,6,2,6,1,1,0,integrated
person:xiaotang lu,Xiaotang Lu,8,2,2,4,6,2,0,0,integrated
person:a wanner,A. Wanner,8,5,1,2,6,2,0,0,integrated
person:jiazheng liu,Jiazheng Liu,8,2,1,6,6,2,0,0,integrated
person:yu xian zhang,Yu-Xian Zhang,8,1,1,7,6,2,0,0,integrated
person:j reimer,J. Reimer,8,0,1,7,8,0,0,1,integrated
person:c veraszto,C. Verasztó,8,3,0,5,8,0,0,0,integrated
person:h cheong,H. S. Cheong,8,3,0,5,6,2,0,0,integrated
person:j troidl,J. Troidl,8,2,0,6,6,1,1,1,integrated
person:tomke sturner,Tomke Stürner,8,2,0,6,7,1,0,0,integrated
person:elizabeth williams,Elizabeth A. Williams,8,2,0,6,6,2,0,0,integrated
person:rebecca pfeiffer,Rebecca L. Pfeiffer,8,2,0,6,5,3,0,0,integrated
person:yijie yin,Yijie Yin,8,1,0,7,8,0,0,1,integrated
person:r shahidi,R. Shahidi,8,1,0,7,8,0,0,0,integrated
person:jay gager,Jay Gager,8,0,0,8,8,0,0,3,integrated
person:m dreher,M. Dreher,8,0,0,8,8,0,0,3,integrated
person:ruchi parekh,Ruchi Parekh,8,0,0,8,7,1,0,3,integrated
person:aravinthan samuel,Aravinthan D. T. Samuel,8,0,0,8,7,1,0,2,integrated
person:julie kovalyak,Julie Kovalyak,8,0,0,8,7,1,0,1,integrated
person:daniel berger,Daniel R. Berger,8,0,0,8,5,3,0,1,integrated
person:daniel xenes,Daniel Xenes,8,0,0,8,7,0,1,0,integrated
person:marina gkantia,Marina Gkantia,8,0,0,8,6,2,0,0,integrated
person:d dacey,D. Dacey,7,0,6,1,7,0,0,0,integrated
person:r friedrich,R. Friedrich,7,1,5,1,5,2,0,0,integrated
person:t tasdizen,T. Tasdizen,7,0,4,4,7,0,0,0,integrated
person:v jayaraman,V. Jayaraman,7,0,3,4,6,1,0,2,integrated
person:b gerber,B. Gerber,7,0,3,4,3,3,1,1,integrated
person:hanchuan peng,Hanchuan Peng,7,0,3,4,3,4,0,1,integrated
person:henry markram,Henry Markram,7,0,3,4,0,7,0,0,integrated
person:junkyung kim,Junkyung Kim,7,2,2,3,3,4,0,1,integrated
person:daniel haehn,Daniel Haehn,7,3,1,3,7,0,0,0,integrated
person:johanna beyer,Johanna Beyer,7,3,1,3,5,1,1,0,integrated
person:j lauritzen,J. S. Lauritzen,7,2,1,4,7,0,0,1,integrated
person:l abbott,L. F. Abbott,7,1,1,5,4,3,0,2,integrated
person:v hartenstein,V. Hartenstein,7,0,1,6,5,2,0,2,integrated
person:isabel beets,Isabel Beets,7,0,1,6,1,6,0,0,integrated
person:nadine randel,Nadine Randel,7,2,0,5,6,1,0,1,integrated
person:n eckstein,N. Eckstein,7,1,0,6,7,0,0,2,integrated
person:stephan gerhard,Stephan Gerhard,7,1,0,6,7,0,0,1,integrated
person:michael winding,Michael Winding,7,1,0,6,6,1,0,1,integrated
person:philip hubbard,Philip M. Hubbard,7,1,0,6,6,1,0,1,integrated
person:brandon mark,Brandon Mark,7,1,0,6,6,1,0,0,integrated
person:omotara ogundeyi,Omotara Ogundeyi,7,0,0,7,6,1,0,3,integrated
person:b silverman,B. Silverman,7,0,0,7,7,0,0,2,integrated
person:shirley lauchie,Shirley A Lauchie,7,0,0,7,7,0,0,2,integrated
person:tansy yang,Tansy Yang,7,0,0,7,7,0,0,2,integrated
person:eric perlman,Eric Perlman,7,0,0,7,6,0,1,2,integrated
person:erika neace,Erika Neace,7,0,0,7,7,0,0,1,integrated
person:michael cook,Michael Cook,7,0,0,7,7,0,0,1,integrated
person:tyler paterson,Tyler Paterson,7,0,0,7,7,0,0,1,integrated
person:x pitkow,X. Pitkow,7,0,0,7,7,0,0,1,integrated
person:fabian sinz,Fabian H. Sinz,7,0,0,7,6,1,0,1,integrated
person:saumil patel,Saumil S. Patel,7,0,0,7,6,1,0,1,integrated
person:eviatar yemini,Eviatar Yemini,7,0,0,7,3,4,0,1,integrated
person:griffin badalamente,Griffin Badalamente,7,0,0,7,7,0,0,0,integrated
person:s seshamani,S. Seshamani,7,0,0,7,7,0,0,0,integrated
person:l bezares calderon,L. A. Bezares-Calderón,7,0,0,7,6,1,0,0,integrated
person:gabriella sterne,Gabriella R. Sterne,7,0,0,7,5,2,0,0,integrated
person:s namiki,S. Namiki,7,0,0,7,5,2,0,0,integrated
person:michael reiser,Michael B. Reiser,6,0,3,3,6,0,0,1,integrated
person:tao fang,Tao Fang,6,0,3,3,3,3,0,0,integrated
person:hongkui zeng,Hongkui Zeng,6,1,2,3,3,3,0,0,integrated
person:s waddell,S. Waddell,6,0,2,4,4,2,0,1,integrated
person:ed boyden,Ed Boyden,6,0,2,4,2,3,1,0,integrated
person:claire eschbach,Claire Eschbach,6,4,0,2,5,0,1,1,integrated
person:brian matejek,Brian Matejek,6,3,0,3,6,0,0,0,integrated
person:chris dallmann,Chris J. Dallmann,6,2,0,4,5,1,0,0,integrated
person:yi shiuan liu,Yi-Shiuan Liu,6,1,0,5,1,5,0,1,integrated
person:ruairi roberts,Ruairí J. V. Roberts,6,1,0,5,6,0,0,0,integrated
person:s jasek,S. Jasek,6,1,0,5,6,0,0,0,integrated
person:fuming yang,Fuming Yang,6,1,0,5,5,1,0,0,integrated
person:patricia rivlin,Patricia K. Rivlin,6,1,0,5,5,0,1,0,integrated
person:hong sheng li,Hong-Sheng Li,6,1,0,5,4,2,0,0,integrated
person:jeremy maitin shepard,Jeremy B. Maitin-Shepard,6,0,0,6,6,0,0,3,integrated
person:a peleg,A. Peleg,6,0,0,6,6,0,0,2,integrated
person:eric trautman,Eric T. Trautman,6,0,0,6,6,0,0,2,integrated
person:p vertes,P. Vértes,6,0,0,6,4,2,0,2,integrated
person:shuohong wang,Shuohong Wang,6,0,0,6,4,2,0,2,integrated
person:alanna lohff,Alanna Lohff,6,0,0,6,6,0,0,1,integrated
person:ashley scott,Ashley L. Scott,6,0,0,6,6,0,0,1,integrated
person:christopher knecht,Christopher Knecht,6,0,0,6,6,0,0,1,integrated
person:m pleijzier,M. W. Pleijzier,6,0,0,6,6,0,0,1,integrated
person:marissa sorek,Marissa Sorek,6,0,0,6,6,0,0,1,integrated
person:paul fahey,Paul G. Fahey,6,0,0,6,6,0,0,1,integrated
person:s papadopoulos,S. Papadopoulos,6,0,0,6,6,0,0,1,integrated
person:r george,R. George,6,0,0,6,5,1,0,1,integrated
person:h otsuna,H. Otsuna,6,0,0,6,2,4,0,1,integrated
person:arthur zhao,Arthur Zhao,6,0,0,6,6,0,0,0,integrated
person:c watt,C. Watt,6,0,0,6,6,0,0,0,integrated
person:eric bushong,Eric Bushong,6,0,0,6,6,0,0,0,integrated
person:orin packer,Orin Packer,6,0,0,6,6,0,0,0,integrated
person:a javier,A. Javier,6,0,0,6,5,1,0,0,integrated
person:anne sustar,Anne Sustar,6,0,0,6,5,1,0,0,integrated
person:billy morris,Billy J. Morris,6,0,0,6,5,1,0,0,integrated
person:grant chou,Grant M. Chou,6,0,0,6,5,1,0,0,integrated
person:jasper phelps,Jasper S. Phelps,6,0,0,6,5,1,0,0,integrated
person:jia hui yang,Jia-Hui Yang,6,0,0,6,5,1,0,0,integrated
person:wenchang li,Wenchang Li,6,0,0,6,5,1,0,0,integrated
person:zhenghua li,Zhenghua Li,6,0,0,6,3,3,0,0,integrated
person:a dacks,A. Dacks,5,0,5,0,4,1,0,0,integrated
person:albert laszlo barabasi,Albert-László Barabási,5,0,5,0,2,3,0,0,integrated
person:e bullmore,E. Bullmore,5,0,4,1,2,3,0,2,integrated
person:c doe,C. Doe,5,0,4,1,4,1,0,0,integrated
person:b misic,B. Mišić,5,0,4,1,3,2,0,0,integrated
person:alexander borst,Alexander Borst,5,3,2,0,3,2,0,0,integrated
person:caio seguin,Caio Seguin,5,0,2,3,4,1,0,0,integrated
person:j neitz,J. Neitz,5,0,2,3,4,1,0,0,integrated
person:manuel zimmer,Manuel Zimmer,5,0,2,4,4,1,0,0,integrated
person:markus hadwiger,Markus Hadwiger,5,0,2,3,4,1,0,0,integrated
person:b dickson,B. Dickson,5,0,2,3,3,2,0,0,integrated
person:u grunert,U. Grünert,5,0,2,3,3,2,0,0,integrated
person:gregg wildenberg,Gregg A. Wildenberg,5,3,1,1,3,2,0,0,integrated
person:shengjin xu,Shengjin Xu,5,2,1,2,4,0,1,1,integrated
person:aaron kuan,Aaron T. Kuan,5,1,1,3,5,0,0,1,integrated
person:ashwin vishwanathan,Ashwin Vishwanathan,5,1,1,3,4,1,0,0,integrated
person:jinseop kim,Jinseop S. Kim,5,1,1,3,4,1,0,0,integrated
person:c ribeiro,C. Ribeiro,5,0,1,4,5,0,0,1,integrated
person:lu mi,Lu Mi,5,0,1,4,4,1,0,0,integrated
person:s agrawal,S. Agrawal,5,0,1,4,4,1,0,0,integrated
person:e reilly,E. Reilly,5,0,1,4,3,1,1,0,integrated
person:yuh tarng chen,Yuh-tarng Chen,5,0,1,4,3,1,1,0,integrated
person:sara patterson,Sara S. Patterson,5,3,0,2,4,1,0,0,integrated
person:wei chung allen lee,Wei-Chung Allen Lee,5,2,0,3,3,2,0,1,integrated
person:anton miroschnikow,Anton Miroschnikow,5,2,0,3,5,0,0,0,integrated
person:fabian svara,Fabian Svara,5,2,0,3,5,0,0,0,integrated
person:a zarin,A. Zarin,5,2,0,3,4,1,0,0,integrated
person:j horne,J. Horne,5,1,0,4,5,0,0,2,integrated
person:k khairy,K. Khairy,5,1,0,4,5,0,0,2,integrated
person:ruoxuan yang,Ruoxuan Yang,5,1,0,4,5,0,0,2,integrated
person:n karlupia,N. Karlupia,5,1,0,4,4,1,0,2,integrated
person:anthony azevedo,Anthony W. Azevedo,5,1,0,4,5,0,0,1,integrated
person:javier valdes aleman,Javier Valdes-Aleman,5,1,0,4,5,0,0,1,integrated
person:steven calle schuler,Steven A. Calle-Schuler,5,1,0,4,5,0,0,1,integrated
person:tri nguyen,Tri M. Nguyen,5,1,0,4,4,1,0,1,integrated
person:andreas thum,Andreas S. Thum,5,1,0,4,3,2,0,1,integrated
person:jianwei lu,Jianwei Lu,5,1,0,4,3,2,0,1,integrated
person:andreas schoofs,Andreas Schoofs,5,1,0,4,5,0,0,0,integrated
person:caitlyn bishop,Caitlyn Bishop,5,1,0,4,5,0,0,0,integrated
person:changjoon park,Changjoon Park,5,1,0,4,5,0,0,0,integrated
person:aindrila saha,Aindrila Saha,5,1,0,4,4,1,0,0,integrated
person:a polilov,A. Polilov,5,1,0,4,3,2,0,0,integrated
person:lidia ripoll sanchez,Lidia Ripoll-Sánchez,5,1,0,4,2,3,0,0,integrated
person:s cachero,S. Cachero,5,1,0,4,2,3,0,0,integrated
person:tim blakely,Tim Blakely,5,0,0,5,5,0,0,3,integrated
person:a shinomiya,A. Shinomiya,5,0,0,5,5,0,0,2,integrated
person:audrey francis,Audrey Francis,5,0,0,5,5,0,0,2,integrated
person:david grant colburn hildebrand,David Grant Colburn Hildebrand,5,0,0,5,5,0,0,2,integrated
person:ryan willie,Ryan Willie,5,0,0,5,5,0,0,2,integrated
person:tom kazimiers,Tom Kazimiers,5,0,0,5,5,0,0,2,integrated
person:tanya wolff,Tanya Wolff,5,0,0,5,4,1,0,2,integrated
person:brandon canino,Brandon S Canino,5,0,0,5,5,0,0,1,integrated
person:caroline mooney,Caroline Mooney,5,0,0,5,5,0,0,1,integrated
person:casey schneider mizell,Casey M. Schneider-Mizell,5,0,0,5,5,0,0,1,integrated
person:charli maldonado,Charli A Maldonado,5,0,0,5,5,0,0,1,integrated
person:claire smith,Claire Smith,5,0,0,5,5,0,0,1,integrated
person:e phillips,E. M. Phillips,5,0,0,5,5,0,0,1,integrated
person:erick cobos,Erick Cobos,5,0,0,5,5,0,0,1,integrated
person:iris talebi,Iris Talebi,5,0,0,5,5,0,0,1,integrated
person:k boergens,K. Boergens,5,0,0,5,5,0,0,1,integrated
person:nneoma okeoma,Nneoma Okeoma,5,0,0,5,5,0,0,1,integrated
person:emily tenshaw,Emily Tenshaw,5,0,0,5,4,1,0,1,integrated
person:rob svirskas,Rob Svirskas,5,0,0,5,3,2,0,1,integrated
person:e froudarakis,E. Froudarakis,5,0,0,5,5,0,0,0,integrated
person:imaan tamimi,Imaan F. M. Tamimi,5,0,0,5,5,0,0,0,integrated
person:s romani,S. Romani,5,0,0,5,5,0,0,0,integrated
person:samantha finley may,Samantha Finley-May,5,0,0,5,5,0,0,0,integrated
person:d kleissas,D. Kleissas,5,0,0,5,4,0,1,0,integrated
person:daniel emrich,Daniel P. Emrich,5,0,0,5,4,1,0,0,integrated
person:j tapia,J. C. Tapia,5,0,0,5,4,1,0,0,integrated
person:paul brooks,Paul Brooks,5,0,0,5,4,1,0,0,integrated
person:raphael norman tenazas,Raphael Norman-Tenazas,5,0,0,5,4,0,1,0,integrated
person:siqi fang,Siqi Fang,5,0,0,5,4,1,0,0,integrated
person:song pang,Song Pang,5,0,0,5,4,1,0,0,integrated
person:wyatt korff,Wyatt L. Korff,5,0,0,5,4,1,0,0,integrated
person:kaiyu wang,Kaiyu Wang,5,0,0,5,2,2,1,0,integrated
person:longfei li,Longfei Li,5,0,0,5,2,3,0,0,integrated
person:kristin scott,Kristin Scott,4,0,4,0,4,0,0,0,integrated
person:m pankratz,M. Pankratz,4,0,4,0,4,0,0,0,integrated
person:jaeseung jeong,Jaeseung Jeong,4,0,4,0,3,1,0,0,integrated
person:gianluca lazzi,Gianluca Lazzi,4,0,4,0,2,2,0,0,integrated
person:elad schneidman,Elad Schneidman,4,0,4,0,1,3,0,0,integrated
person:won ki jeong,Won-Ki Jeong,4,0,3,1,4,0,0,1,integrated
person:g ascoli,G. Ascoli,4,0,3,1,2,2,0,0,integrated
person:herwig baier,Herwig Baier,4,0,3,1,1,3,0,0,integrated
person:i fiete,I. Fiete,4,0,3,1,1,3,0,0,integrated
person:hesheng liu,Hesheng Liu,4,1,2,1,1,3,0,0,integrated
person:mei zhen,Mei Zhen,4,0,2,2,3,1,0,1,integrated
person:a seeds,A. Seeds,4,0,2,2,4,0,0,0,integrated
person:gergely odor,Gergely Ódor,4,0,2,2,3,1,0,0,integrated
person:jongmin lee,Jongmin Lee,4,0,2,2,3,1,0,0,integrated
person:ruobing zhang,Ruobing Zhang,4,0,2,2,3,1,0,0,integrated
person:david miller,David M. Miller,4,0,2,2,2,2,0,0,integrated
person:s sorensen,S. Sorensen,4,0,2,2,2,2,0,0,integrated
person:s zipursky,S. Zipursky,4,0,2,2,2,2,0,0,integrated
person:eilif muller,Eilif B. Muller,4,0,2,2,1,3,0,0,integrated
person:david deutsch,David S. Deutsch,4,1,1,2,4,0,0,2,integrated
person:seong kyun kim,Seong-Kyun Kim,4,1,1,2,4,0,0,1,integrated
person:mathias wernet,Mathias F. Wernet,4,1,1,2,2,2,0,0,integrated
person:l luo,L. Luo,4,1,1,2,1,3,0,0,integrated
person:m oberlaender,M. Oberlaender,4,1,1,2,1,3,0,0,integrated
person:a pacureanu,A. Pacureanu,4,0,1,3,4,0,0,0,integrated
person:claire walsh,Claire Walsh,4,0,1,3,3,1,0,0,integrated
person:j singer,J. Singer,4,0,1,3,3,1,0,0,integrated
person:konrad paul kording,Konrad Paul Kording,4,0,1,3,3,1,0,0,integrated
person:m puxeddu,M. G. Puxeddu,4,0,1,3,3,1,0,0,integrated
person:stefan mihalas,Stefan Mihalas,4,0,1,3,1,3,0,0,integrated
person:zhihao zheng,Zhihao Zheng,4,4,0,0,4,0,0,1,integrated
person:yeon jin kim,Yeon Jin Kim,4,4,0,0,4,0,0,0,integrated
person:c brittin,C. Brittin,4,3,0,1,4,0,0,1,integrated
person:r betzel,R. Betzel,4,3,0,1,3,1,0,0,integrated
person:a lazar,A. Lazar,4,3,0,1,2,1,1,0,integrated
person:y tsukamoto,Y. Tsukamoto,4,3,0,1,2,2,0,0,integrated
person:alessandro motta,Alessandro Motta,4,2,0,2,4,0,0,2,integrated
person:alexander shapson coe,Alexander Shapson-Coe,4,2,0,2,4,0,0,2,integrated
person:c gamlin,C. Gamlin,4,2,0,2,4,0,0,1,integrated
person:albert lin,Albert Lin,4,2,0,2,3,1,0,1,integrated
person:hannah martinez,Hannah Martinez,4,2,0,2,3,0,1,0,integrated
person:justin joyce,Justin Joyce,4,2,0,2,3,0,1,0,integrated
person:ming quan chen,Ming-Quan Chen,4,2,0,2,3,0,1,0,integrated
person:xiao yong zhang,Xiao-Yong Zhang,4,2,0,2,3,1,0,0,integrated
person:hongyang wu,Hongyang Wu,4,1,0,3,3,1,0,2,integrated
person:c priebe,C. Priebe,4,1,0,3,4,0,0,1,integrated
person:j zung,J. Zung,4,1,0,3,4,0,0,1,integrated
person:r franconville,R. Franconville,4,1,0,3,3,1,0,1,integrated
person:daniel witvliet,Daniel K. Witvliet,4,1,0,3,2,2,0,1,integrated
person:a wilson,A. Wilson,4,1,0,3,4,0,0,0,integrated
person:ali al awami,Ali K. Al-Awami,4,1,0,3,4,0,0,0,integrated
person:elisa pavarino,Elisa C. Pavarino,4,1,0,3,4,0,0,0,integrated
person:judith hoeller,Judith Hoeller,4,1,0,3,4,0,0,0,integrated
person:philipp schubert,Philipp J Schubert,4,1,0,3,4,0,0,0,integrated
person:shashata sawmya,Shashata Sawmya,4,1,0,3,4,0,0,0,integrated
person:a matveev,A. Matveev,4,1,0,3,3,1,0,0,integrated
person:mean hwan kim,Mean-Hwan Kim,4,1,0,3,3,1,0,0,integrated
person:nathan drenkow,Nathan Drenkow,4,1,0,3,3,0,1,0,integrated
person:tingshan liu,Tingshan Liu,4,1,0,3,3,1,0,0,integrated
person:jung seok choi,Jung-Seok Choi,4,1,0,3,2,1,1,0,integrated
person:n dhanyasi,N. Dhanyasi,4,1,0,3,1,2,1,0,integrated
person:qingyang wang,Qingyang Wang,4,1,0,3,1,3,0,0,integrated
person:brett graham,Brett J. Graham,4,0,0,4,4,0,0,3,integrated
person:laramie leavitt,Laramie Leavitt,4,0,0,4,4,0,0,3,integrated
person:ingrid andrade,Ingrid V. Andrade,4,0,0,4,4,0,0,2,integrated
person:james hebditch,James Hebditch,4,0,0,4,4,0,0,2,integrated
person:k willie,K. Willie,4,0,0,4,4,0,0,2,integrated
