work_id,title,decision,confidence,ultra_core,citation_count_work,corpus_in_degree,corpus_out_degree,citation_total_degree,citation_out_in_ratio,citation_link_strength,k_core,pagerank_percentile,n_authors,is_consortium,consortium_middle_count,citation_role,primary_community_id,primary_community_label,authors,year,venue,authors_enr,year_enr,venue_enr,graph_status,in_graph_matched,in_integrated,in_rescue,in_integrated_plus_rescue,in_prime_legacy
work_902cf6d1376f15b8,Self-Supervised Edge Detection Reconstruction for Topology-Informed 3D Axon Segmentation and Centerline Detection,core_relevant,0.89,False,7,,,,,,,,4,False,0,no_graph,164,Alec Xu / L. Brattain,Alec Xu; Nina I. Shamsi; Lars A. Gjesteby; L. Brattain,2024.0,IEEE Workshop/Winter Conference on Applications of Computer Vision,Alec Xu; Nina I. Shamsi; Lars A. Gjesteby; L. Brattain,2024.0,IEEE Workshop/Winter Conference on Applications of Computer Vision,no_graph,False,False,False,False,True
work_908f9dfa68a849c9,Visual Correspondences for Unsupervised Domain Adaptation on Electron Microscopy Images,core_relevant,0.9,False,21,,,,,,,,5,False,0,no_graph,8,Javier DeFelipe / Michael W. Reimann,Róger Bermúdez-Chacón; Okan Altingövde; C. Becker; M. Salzmann; P. Fua,2020.0,IEEE Transactions on Medical Imaging,Róger Bermúdez-Chacón; Okan Altingövde; C. Becker; M. Salzmann; P. Fua,2020.0,IEEE Transactions on Medical Imaging,no_graph,False,False,False,False,True
work_92dec379d1c56f26,"Modularity, Hierarchical Flows and Symmetry of the Drosophila Connectome",core_relevant,0.88,False,0,,,,,,,,3,False,0,no_graph,167,Peter Grindrod / R. Sahasrabuddhe,Peter Grindrod; R. Lambiotte; R. Sahasrabuddhe,2024.0,,Peter Grindrod; R. Lambiotte; R. Sahasrabuddhe,2024.0,,no_graph,False,False,False,False,True
work_9c892cfd1d3dbe01,VEMamba: Efficient Isotropic Reconstruction of Volume Electron Microscopy with Axial-Lateral Consistent Mamba,core_relevant,0.93,False,0,,,,,,,,2,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Longmi Gao; Pan Gao,2026.0,arXiv.org,Longmi Gao; Pan Gao,2026.0,arXiv.org,no_graph,False,False,False,False,True
work_9f1aee5bf41f83bb,A connectomics approach to understanding a retinal disease,core_relevant,0.9,False,18,,,,,,,,5,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,C. Zucker; P. Bernstein; R. Schalek; J. Lichtman; J. Dowling,2020.0,Proceedings of the National Academy of Sciences of the United States of America,C. Zucker; P. Bernstein; R. Schalek; J. Lichtman; J. Dowling,2020.0,Proceedings of the National Academy of Sciences of the United States of America,no_graph,False,False,False,False,True
work_a5f954f4563fcfc9,Flexible Learning-Free Segmentation and Reconstruction for Sparse Neuronal Circuit Tracing,core_relevant,0.91,False,0,,,,,,,,12,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,A. Shahbazi; Jeffery Kinnison; Rafael Vescovi; Ming Du; Robert Hill; Maximilian Jösch; Marc M. Takeno; Hongkui Zeng; N. D. da Costa; J. Grutzendler; N. Kasthuri; W. Scheirer,2018.0,bioRxiv,A. Shahbazi; Jeffery Kinnison; Rafael Vescovi; Ming Du; Robert Hill; Maximilian Jösch; Marc M. Takeno; Hongkui Zeng; N. D. da Costa; J. Grutzendler; N. Kasthuri; W. Scheirer,2018.0,bioRxiv,no_graph,False,False,False,False,True
work_a6e8ffd247b8379d,Random Access Segmentation Volume Compression for Interactive Volume Rendering,core_relevant,0.82,False,0,,,,,,,,3,False,0,no_graph,119,M. Piochowiak / Carsten Dachsbacher,M. Piochowiak; Florian Kurpicz; Carsten Dachsbacher,2025.0,Computer graphics forum (Print),M. Piochowiak; Florian Kurpicz; Carsten Dachsbacher,2025.0,Computer graphics forum (Print),no_graph,False,False,False,False,True
work_a83aea2e5aec23bc,Mapping Alzheimer’s Molecular Pathologies in Large-Scale Connectomics Data: A Publicly Accessible Correlative Microscopy Resource,core_relevant,0.95,False,4,,,,,,,,21,True,19,no_graph,1,J. Lichtman / Hanspeter Pfister,Xiaomeng Han; Peter H. Li; Shuohong Wang; Tim Blakely; S. Aggarwal; Bhavika Gopalani; Morgan Sanchez; R. Schalek; Y. Meirovitch; Zudi Lin; Daniel R. Berger; Yuelong Wu; Fatima Aly; Sylvie Bay; Benoît Delatour; Pierre Lafaye; Hanspeter Pfister; D. Wei; Viren Jain; H. Ploegh; J. Lichtman,2023.0,bioRxiv,Xiaomeng Han; Peter H. Li; Shuohong Wang; Tim Blakely; S. Aggarwal; Bhavika Gopalani; Morgan Sanchez; R. Schalek; Y. Meirovitch; Zudi Lin; Daniel R. Berger; Yuelong Wu; Fatima Aly; Sylvie Bay; Benoît Delatour; Pierre Lafaye; Hanspeter Pfister; D. Wei; Viren Jain; H. Ploegh; J. Lichtman,2023.0,bioRxiv,no_graph,False,False,False,False,True
work_afe0fbf6e9c35179,Neuproofreader: An Interactive Proofreading System with Suggestive Prompts for Connectomics,core_relevant,0.97,False,2,,,,,,,,3,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Yixiong Liu; Qihua Chen; Xuejin Chen,2024.0,2024 IEEE International Conference on Multimedia and Expo Workshops (ICMEW),Yixiong Liu; Qihua Chen; Xuejin Chen,2024.0,2024 IEEE International Conference on Multimedia and Expo Workshops (ICMEW),no_graph,False,False,False,False,True
work_b4c2e7661a5e5142,Large-scale image segmentation based on distributed clustering algorithms,core_relevant,0.96,False,18,,,,,,,,3,False,0,no_graph,2,H. Sebastian Seung / G. Jefferis,R. Lu; A. Zlateski; H. Seung,2021.0,arXiv.org,R. Lu; A. Zlateski; H. Seung,2021.0,arXiv.org,no_graph,False,False,False,False,True
work_b64e797daab8dabf,Bilateral Symmetry and Asymmetry in the C. elegans Connectome: A Graph-Theoretic Analysis based on Redundancy Measures,core_relevant,0.94,False,0,,,,,,,,4,False,0,no_graph,21,Jaeseung Jeong / Jerald D. Kralik,P. Kim; Youngjo Song; Jerald D. Kralik; Jaeseung Jeong,2024.0,bioRxiv,P. Kim; Youngjo Song; Jerald D. Kralik; Jaeseung Jeong,2024.0,bioRxiv,no_graph,False,False,False,False,True
work_be4e434079225987,Reconstructing neural circuits using multiresolution correlated light and electron microscopy,core_relevant,0.94,False,13,,,,,,,,6,False,0,no_graph,39,Karl Friedrichsen / Jen-Chun Hsiang,Karl Friedrichsen; Pratyush Ramakrishna; Jen-Chun Hsiang; Katia Valkova; D. Kerschensteiner; Josh L. Morgan,2022.0,Frontiers in Neural Circuits,Karl Friedrichsen; Pratyush Ramakrishna; Jen-Chun Hsiang; Katia Valkova; D. Kerschensteiner; Josh L. Morgan,2022.0,Frontiers in Neural Circuits,no_graph,False,False,False,False,True
work_bf960a676e2587a3,Petascale pipeline for precise alignment of images from serial section electron microscopy,core_relevant,0.96,False,33,,,,,,,,13,False,0,no_graph,2,H. Sebastian Seung / G. Jefferis,S. Popovych; T. Macrina; N. Kemnitz; M. Castro; Barak Nehoran; Z. Jia; J. Bae; E. Mitchell; S. Mu; Eric T. Trautman; S. Saalfeld; Kai Li; Sebastian Seung,2022.0,bioRxiv,S. Popovych; T. Macrina; N. Kemnitz; M. Castro; Barak Nehoran; Z. Jia; J. Bae; E. Mitchell; S. Mu; Eric T. Trautman; S. Saalfeld; Kai Li; Sebastian Seung,2022.0,bioRxiv,no_graph,False,False,False,False,True
work_c0da79108172b87a,FGNet: Leveraging Feature-Guided Attention to Refine SAM2 for 3D EM Neuron Segmentation,core_relevant,0.94,False,1,,,,,,,,5,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Zhenghua Li; Hang Chen; Zihao Sun; Kai Li; Xiaolin Hu,2025.0,AAAI Conference on Artificial Intelligence,Zhenghua Li; Hang Chen; Zihao Sun; Kai Li; Xiaolin Hu,2025.0,AAAI Conference on Artificial Intelligence,no_graph,False,False,False,False,True
work_f960fec2204ccebe,Sparse Graph Reconstruction and Seriation for Large-Scale Image Stacks,core_relevant,0.9,False,1,,,,,,,,3,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,Fuming Yang; Y. Meirovitch; J. Lichtman,2025.0,arXiv.org,Fuming Yang; Y. Meirovitch; J. Lichtman,2025.0,arXiv.org,no_graph,False,False,False,False,True
work_fbf91a06dcaae45b,Inferring community architectures of multisensory pathways in Drosophila via unsupervised network embedding,core_relevant,0.92,False,0,,,,,,,,2,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Xiyang Sun; F. Komaki,2024.0,bioRxiv,Xiyang Sun; F. Komaki,2024.0,bioRxiv,no_graph,False,False,False,False,True
