paper_id,title,abstract,year,venue,citation_count,doi,pmid,arxiv_id,publication_types,publication_date,url,fields_of_study,fields_of_study_provenance,authors,query_ids,query_axes,retrieval_channels,keep,scope_reasons,direct_scope_hits,resolution_hits,network_hits,qc_hits,infrastructure_hits,health_hits,people_development_hits,macroscale_hits,core_refs_cited,core_citers,core_direct_proximity,is_retained,is_core,bridge_origin,macroscale_flag,bridge_training_outreach,bridge_health,bridge_proofreading_annotation,bridge_infrastructure_methods,bridge_network_science,bridge_any,bridge_review_class
7d8d826b82e1ce9039cb44d21d943f1df0b5aaf4,Multiplexed peroxidase-based electron microscopy labeling enables simultaneous visualization of multiple cell types,"Electron microscopy (EM) is a powerful tool for circuit mapping, but identifying specific cell types in EM datasets remains a major challenge. Here we describe a technique enabling simultaneous visualization of multiple genetically identified neuronal populations so that synaptic interactions between them can be unequivocally defined. We present 15 adeno-associated virus constructs and 6 mouse reporter lines for multiplexed EM labeling in the mammalian nervous system. These reporters feature dAPEX2, which exhibits dramatically improved signal compared with previously described ascorbate peroxidases. By targeting this enhanced peroxidase to different subcellular compartments, multiple orthogonal reporters can be simultaneously visualized and distinguished under EM using a protocol compatible with existing EM pipelines. Proof-of-principle double and triple EM labeling experiments demonstrated synaptic connections between primary afferents, descending cortical inputs, and inhibitory interneurons in the spinal cord dorsal horn. Our multiplexed peroxidase-based EM labeling system should therefore greatly facilitate analysis of connectivity in the nervous system. A peroxidase-based labeling method allows simultaneous visualization of multiple cell types using electron microscopy without the need for spectral separation, enabling identification of synapses between genetically defined neuronal populations.",2019.0,Nature Neuroscience,80,10.1038/s41593-019-0358-7,30886406.0,,JournalArticle,2019-03-18,https://www.semanticscholar.org/paper/7d8d826b82e1ce9039cb44d21d943f1df0b5aaf4,Biology,Biology|s2-fos-model,Qiyu Zhang; W. Lee; D. Paul; D. Ginty,,,1hop_citations;1hop_references,False,,,electron microscopy;synapse;synaptic,,,visualization,,,,2,2,4,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
0a1dc2f9b9ad75a51b3e40c75f01092cbe2dae8f,Domain Adaptive Segmentation In Volume Electron Microscopy Imaging,"In the last years, automated segmentation has become a necessary tool for volume electron microscopy (EM) imaging. So far, the best performing techniques have been largely based on fully supervised encoder-decoder CNNs, requiring a substantial amount of annotated images. Domain Adaptation (DA) aims to alleviate the annotation burden by ‘adapting’ the networks trained on existing groundtruth data (source domain) to work on a different (target) domain with as little additional annotation as possible. Most DA research is focused on the classification task, whereas volume EM segmentation remains rather unexplored. In this work, we extend recently proposed classification DA techniques to an encoder-decoder layout and propose a novel method that adds a reconstruction decoder to the classical encoder-decoder segmentation in order to align source and target encoder features. The method has been validated on the task of segmenting mitochondria in EM volumes. We have performed DA from brain EM images to HeLa cells and from isotropic FIB/SEM volumes to anisotropic TEM volumes. In all cases, the proposed method has outperformed the extended classification DA techniques and the finetuning baseline. An implementation of our work can be found on https://github.com/JorisRoels/domain-adaptive-segmentation.",2018.0,IEEE International Symposium on Biomedical Imaging,49,10.1109/isbi.2019.8759383,,1810.09734,JournalArticle,2018-10-23,https://www.semanticscholar.org/paper/0a1dc2f9b9ad75a51b3e40c75f01092cbe2dae8f,Computer Science;Engineering,Computer Science|s2-fos-model;Engineering|s2-fos-model,J. Roels; Julian Hennies; Y. Saeys; W. Philips; A. Kreshuk,,,1hop_citations;1hop_references,False,,,electron microscopy;volume electron;volume em,,annotation,annotation,,,,2,2,4,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
43ae82179ec80e242dd6367efa957bedf5b8f3e2,Applying Graph Theory and Mathematical-Computational Modelling to Study a Neurophysiological Circuit,"The aim of the present study is to contribute to the knowledge about the functioning of the neuronal circuits. We built a mathematical-computational model using graph theory for a complex neurophysiological circuit consisting of a reverberating neuronal circuit and a parallel neuronal circuit, which could be coupled. Implementing our model in C++ and applying neurophysiological values found in the literature, we studied the discharge pattern of the reverberant circuit and the parallel circuit separately for the same input signal pattern, examining the influence of the refractory period and the synaptic delay on the respective output signal patterns. Then, the same study was performed for the complete circuit, in which the two circuits were coupled, and the parallel circuit could then influence the functioning of the reverberant. The results showed that the refractory period played an important role in forming the pattern of the output spectrum of a reverberating circuit. The inhibitory action of the parallel circuit was able to regulate the reverberation frequency, suggesting that parallel circuits may be involved in the control of reverberation circuits related to motive activities underlying precision tasks and perhaps underlying neural work processes and immediate memories.",2021.0,Open Journal of Modelling and Simulation,1,10.4236/ojmsi.2021.92011,,,,,https://www.semanticscholar.org/paper/43ae82179ec80e242dd6367efa957bedf5b8f3e2,Computer Science;Mathematics,Computer Science|s2-fos-model;Mathematics|s2-fos-model,Camila de Andrade Kalil; M. C. Castro; Dilson Silva; C. Cortez,,network_science,1hop_citations,False,,,synaptic,graph,,,,,,2,0,2,False,False,recovered_keep_false,False,False,False,False,False,True,True,role_bridge_review
7a843b7b8b96db1226a3ede21dbb94d95aaaa70a,Neuropeptide visualization using split GFP in live C. elegans,"Neuropeptides play essential roles as signaling molecules in the nervous system of animals. Visualization of neuropeptides in experimental settings has advanced through two main approaches: using antibody-based methods and fluorescent protein tagging. These conventional approaches have inherent drawbacks, such as poor antibody specificity and potential functional perturbations due to fusion with bulky, full-length fluorescent proteins. The split GFP system is a versatile tool with broad applications, yet it has been underutilized for neuropeptide labeling. We demonstrate the utility of the split GFP system in the in vivo visualization of two neuropeptides, INS-1 and NLP-40, released from and targeted to neuronal and non-neuronal cells and tissues in C. elegans. Released neuropeptides were successfully visualized by inserting the 16-amino acid GFP11 tag to the sequence of neuropeptides of interest and complementing it with extracellular GFP1–10 fused to a membrane anchor protein, CD4. We show that fusion with the GFP11 tag does not perturb INS-1 function. Furthermore, we explore the in vivo regulation of neuropeptide release using genetic approaches. Our findings uncover a new application of the split GFP system which offers advantages over conventional methods for labeling neuropeptides and new insights into the regulation of neuropeptide secretion.",2026.0,PLoS ONE,0,10.1371/journal.pone.0355191,42616709.0,,JournalArticle,2026-08-19,https://www.semanticscholar.org/paper/7a843b7b8b96db1226a3ede21dbb94d95aaaa70a,Biology,Biology|s2-fos-model,B. M. Aleogho; Rikuou Yokosawa; Kentaro Noma,,,1hop_citations,False,,,,,,visualization,,,,2,0,2,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
2a165500f3f7d2317064967735a07d728ec63f28,RAEM: random-access electron microscopy for revisitable 3D imaging,"Volume electron microscopy is essential for understanding cells, tissues, and neural circuits in their native 3D context, but many biological specimens are too large to image exhaustively at nanometer resolution. Researchers therefore must choose between broad anatomical context and ultrastructural detail. We introduce random-access electron microscopy (RAEM), a framework for studying fixed tissue repeatedly across scales rather than imaging it once at a single resolution. RAEM first builds a lower resolution 3D survey of the specimen, then uses accumulated human or AI-derived knowledge of that volume to guide the microscope back to selected physical sites for high resolution imaging. By linking reconstructed 3D coordinates to precise electron-beam positions on the original sections, RAEM enables targeted imaging of membranes, vesicles, and other nanoscale structures within specimens that would be impractical to image exhaustively. We demonstrate RAEM with vesicle-resolved imaging of synaptic boutons in human cortex, targeted imaging of more than one million human cortical mitochondria, hierarchical imaging of a nematode nervous system, and retrospective targeting of a previously published petabyte-scale human cortical volume. RAEM turns serial-section EM into a query-driven, multi-resolution approach for scalable biomedical discovery.",2026.0,bioRxiv,0,10.64898/2026.06.18.732873,42395368.0,,JournalArticle;Review,2026-06-23,https://www.semanticscholar.org/paper/2a165500f3f7d2317064967735a07d728ec63f28,Engineering;Materials Science;Biology;Computer Science,Engineering|s2-fos-model;Materials Science|s2-fos-model;Biology|s2-fos-model;Computer Science|s2-fos-model,I. Chandok; Milan Patel; Yuelong Wu; Daniel R. Berger; R. Schalek; J. Lichtman; A. Samuel; Y. Meirovitch,,,1hop_citations,False,,,electron microscopy;nanometer;synaptic;ultrastruct;volume electron,,,query,human cortex,,,3,0,3,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
175d947495adf1d0ae11530061b8a45183400e25,A Systematic Study of Behavioral Cloning for Scientific Data Annotation,"Scientific data annotation, such as tracking animals in video or proofreading neural reconstructions, remains bottlenecked by the""last mile""problem: even with strong automation, verification and correction consume substantial human effort. Standard approaches train models to directly predict annotations, discarding the rich supervision in how experts navigate, click, verify, and correct. We introduce a framework for studying behavioral cloning on scientific annotation: 9 synthetic tasks paired with synthetic annotations that simulate realistic human strategies including exploration, mistake correction, and strategic decision-making. Our experiments reveal several findings. First, skills emerge hierarchically: models learn GUI mechanics before task-critical decisions, and commit fewer mistakes than the training data while retaining the ability to correct errors when they occur. Second, scaling models on multi-task behavioral cloning shows that larger models are more data efficient within our scale range. Third, multi-task pretraining enables efficient fine-tuning to new tasks, while training from scratch fails entirely. Fourth, linear probes reveal that models internally represent latent variables of the annotation process such as task phase and data position; interestingly, we find a shared mistake representation that generalizes across different annotation tasks. Overall, our framework establishes systematic benchmarks and identifies key bottlenecks, providing a foundation for scaling behavioral cloning to real-world scientific data annotation.",2026.0,arXiv.org,0,10.48550/arxiv.2606.07568,,2606.07568,JournalArticle,2026-05-26,https://www.semanticscholar.org/paper/175d947495adf1d0ae11530061b8a45183400e25,Computer Science;Biology,Computer Science|s2-fos-model;Biology|s2-fos-model,I. Chandok; Core Francisco Park,,proofreading_qc,1hop_citations,False,,,,,annotation;proofread,annotation,,training,,5,0,5,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
d95534b665ae2fd6a0ded9faf461bfdd313f9b7b,Transfer learning improves performance in volumetric electron microscopy organelle segmentation across tissues,"Abstract Motivation Volumetric electron microscopy (VEM) enables nanoscale resolution three-dimensional imaging of biological samples. Identification and labeling of organelles, cells, and other structures in the image volume is required for image interpretation, but manual labeling is extremely time-consuming. This can be automated using deep learning segmentation algorithms, but these traditionally require substantial manual annotation for training and typically these labeled datasets are unavailable for new samples. Results We show that transfer learning can help address this challenge. By pretraining on VEM data from multiple mammalian tissues and organelle types and then fine-tuning on a target dataset, we segment multiple organelles at high performance, yet require a relatively small amount of new training data. We benchmark our method on three published VEM datasets and a new rat liver dataset we imaged over a 56×56×11μm volume measuring 7000×7000×219 px using serial block face scanning electron microscopy with corresponding manually labeled mitochondria and endoplasmic reticulum structures. We further benchmark our approach against the Segment Anything Model 2 and MitoNet in zero-shot, prompted, and fine-tuned settings. Availability and implementation Our rat liver dataset’s raw image volume, manual ground truth annotation, and model predictions are freely shared at github.com/Xrioen/cross-tissue-transfer-learning-in-VEM.",2025.0,Bioinformatics Advances,4,10.1093/bioadv/vbaf021,40196751.0,,JournalArticle,2025-04-02,https://www.semanticscholar.org/paper/d95534b665ae2fd6a0ded9faf461bfdd313f9b7b,Computer Science;Biology;Materials Science,Computer Science|s2-fos-model;Biology|s2-fos-model;Materials Science|s2-fos-model,Ronald Xie; Ben Mulcahy; Ali Darbandi; Sagar Marwah; Fez Ali; Yuna Lee; G. Parlakgul; Gökhan S. Hotamışlıgil; Bo Wang; S. Macparland; Mei Zhen; Gary Bader,,,1hop_citations;1hop_references,False,,,electron microscopy,,annotation,annotation,,training,,2,1,3,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
50656bebd1409f2255a09ba7cba02fe34d497aaf,RETINA: Reconstruction-based pre-trained enhanced TransUNet for electron microscopy segmentation on the CEM500K dataset,"Electron microscopy (EM) has revolutionized our understanding of cellular structures at the nanoscale. Accurate image segmentation is required for analyzing EM images. While manual segmentation is reliable, it is labor-intensive, incentivizing the development of automated segmentation methods. Although deep learning-based segmentation has shown promise, its accuracy to automatically segment cellular structures in EM data remains insufficient compared to expert manual results. Current approaches usually use either convolutional or transformer-based neural networks for image feature extraction. We developed the RETINA method, which combines pre-training on the large, unlabeled CEM500K EM image dataset with a hybrid neural-network model architecture that integrates both local (convolutional layer) and global (transformer layer) image processing to learn from manual image annotations. RETINA outperformed existing models on cellular structure segmentation on five public EM datasets. This improvement works toward automated cellular structure segmentation for the EM community. Data and code are available at Zenodo and GitHub.",2025.0,bioRxiv,7,10.1371/journal.pcbi.1013115,40435368.0,,JournalArticle,2025-01-13,https://www.semanticscholar.org/paper/50656bebd1409f2255a09ba7cba02fe34d497aaf,Computer Science;Materials Science;Engineering,Computer Science|s2-fos-model;Materials Science|s2-fos-model;Engineering|s2-fos-model,Cheng Xing; Ronald Xie; Gary D. Bader,,,1hop_citations;1hop_references,False,,,electron microscopy,community,annotation,annotation,,training,,1,2,3,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
831ccdf1b4ab4bd3cb79980295009fbd1f98a073,Invited review: Unearthing the mechanisms of age-related neurodegenerative disease using Caenorhabditis elegans.,"As human life expectancy increases, neurodegenerative diseases present a growing public health threat, for which there are currently few effective treatments. There is an urgent need to understand the molecular and genetic underpinnings of these disorders so new therapeutic targets can be identified. Here we present the argument that the simple nematode worm Caenorhabditis elegans is a powerful tool to rapidly study neurodegenerative disorders due to their short lifespan and vast array of genetic tools, which can be combined with characterization of conserved neuronal processes and behavior orthologous to those disrupted in human disease. We review how pre-existing C. elegans models provide insight into human neurological disease as well as an overview of current tools available to study neurodegenerative diseases in the worm, with an emphasis on genetics and behavior. We also discuss open questions that C. elegans may be particularly well suited for in future studies and how worms will be a valuable preclinical model to better understand these devastating neurological disorders.",2022.0,"Comparative biochemistry and physiology. Part A, Molecular & integrative physiology",5,10.1016/j.cbpa.2022.111166,35176489.0,,JournalArticle;Review,2022-02-01,https://www.semanticscholar.org/paper/831ccdf1b4ab4bd3cb79980295009fbd1f98a073,Biology;Medicine,Biology|s2-fos-model;Medicine|s2-fos-model,Ashley N. Hayden; Emily J Leptich; Rachel N. Arey,,health_translation,1hop_citations,False,,,,,,,clinical;disease;disorder;neurodegener,,,2,0,2,False,False,recovered_keep_false,False,False,True,False,False,False,True,role_bridge_review
4db7954d384bf42c35dcd50e1887166e38bbf9b1,Sex-specific topology of the nociceptive circuit shapes dimorphic behavior in C. elegans,"How sexually dimorphic behavior is encoded in the nervous system is poorly understood. Here, we characterize the dimorphic nociceptive behavior in C. elegans and study the underlying circuits, which are composed of the same neurons but are wired differently. We show that while sensory transduction is similar in the two sexes, the downstream network topology markedly shapes behavior. We fit a network model that replicates the observed dimorphic behavior in response to external stimuli, and use it to predict simple network rewirings that would switch the behavior between the sexes. We then show experimentally that these subtle synaptic rewirings indeed flip behavior. Strikingly, when presented with aversive cues, rewired males were compromised in finding mating partners, suggesting that network topologies that enable efficient avoidance of noxious cues have a reproductive “cost”. Our results present a deconstruction of the design of a neural circuit that controls sexual behavior, and how to reprogram it.",2021.0,bioRxiv,2,10.1101/2021.12.14.472335,,,,2021-12-15,https://www.semanticscholar.org/paper/4db7954d384bf42c35dcd50e1887166e38bbf9b1,Biology,Biology|s2-fos-model,Vladyslava Pechuk; Gal Goldman; Yehuda Salzberg; Aditi H. Chaubey; R. A. Bola; Jonathon Hoffman; Morgan L Endreson; Renee M. Miller; Noah Reger; Douglas S. Portman; D. M. Ferkey; Elad Schneidman; Meital Oren-Suissa,,network_science,1hop_citations,False,,,synaptic,network topology,,,,,,3,0,3,False,False,recovered_keep_false,False,False,False,False,False,True,True,role_bridge_review
57335e48b8bbbacce3523e2a4c1a65cdbb8f82e2,SVDAG Compression for Segmentation Volume Path Tracing,,2024.0,"International Symposium on Vision, Modeling, and Visualization",1,10.2312/vmv.20241196,,,JournalArticle,,https://www.semanticscholar.org/paper/57335e48b8bbbacce3523e2a4c1a65cdbb8f82e2,Computer Science,Computer Science|s2-fos-model,Mirco Werner; M. Piochowiak; Carsten Dachsbacher,,,1hop_citations,False,,,,,,visualization,,,,4,0,4,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
62e6ec30a7a610b230d36c9a596e183e17d93303,Algorithmic Tools for Understanding the Motif Structure of Networks,,2022.0,ECML/PKDD,7,10.1007/978-3-031-26390-3_1,,,JournalArticle,,https://www.semanticscholar.org/paper/62e6ec30a7a610b230d36c9a596e183e17d93303,Computer Science;Mathematics,Computer Science|s2-fos-model;Mathematics|s2-fos-model,Tianyi Chen; Brian Matejek; M. Mitzenmacher; Charalampos E. Tsourakakis,,network_science,1hop_citations,False,,,,motif,,,,,,2,0,2,False,False,recovered_keep_false,False,False,False,False,False,True,True,role_bridge_review
6e61a85bfb1a4ad44b1015ce14b6c839d1c88205,SMA-EL:A Minimal 1-Cycle Construction Algorithm With Simplicial Maps Annotation and Edge Loss for Emotional Brain Networks Analysis,"The brain patterns of emotional perception remain a pivotal research domain in affective neuroscience. Modeling the brain as a complex network has become a crucial approach to understanding its functions. However, traditional brain network research based on graph theory primarily focuses on dyadic interactions between brain regions, which cannot effectively characterize the information exchange process among multiple brain regions during emotional cognitive processes. To address these limitations, we shift our perspective from graph theory to the topological data analysis (TDA) of minimal 1-cycles. The 1-cycles or loops within a network represent the fundamental high-order interactions in complex networks and serve as essential pathways for information transmission and integration among the distributed networks of brain regions. By focusing on cycle structures in affective brain networks, we propose a novel SMA-EL method based on the collaborative optimization of the Minimal 1-Cycle with Simplicial Maps Annotation (SMA-M1C) method and linear programming, which balances computational efficiency and method performance to reconstruct the optimal cycles in the brain network. This method is applied to the analysis of emotional brain networks in response to positive and negative emotions induced by naturalistic viewing. Comprehensive experiments demonstrate that the 1-cycle structures of the brain’s functional patterns exhibit differences at both individual and group levels, aligning with prior research. Furthermore, the 1-cycles we proposed can serve as a biological marker for emotion recognition. These findings may provide new insights into the organization patterns of functional brain networks under diverse emotional states.",2026.0,IEEE Transactions on Affective Computing,2,10.1109/taffc.2026.3664093,,,JournalArticle,2026-04-01,https://www.semanticscholar.org/paper/6e61a85bfb1a4ad44b1015ce14b6c839d1c88205,Computer Science,Computer Science|s2-fos-model,Kechen Hou; Yuhan Shi; Xiaowei Zhang; Guangyuan Gao; Kaiwen Hu; Jian Shen; Zhongfeng Kang; Weihao Zheng; Bin Hu,,network_science,1hop_citations,False,,,,graph,annotation,annotation;distributed,,,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
4caa69d147ca49b2b697985c76cddf669675bad1,A quick and versatile protocol for the 3D visualization of transgene expression across the whole body of larval Drosophila,"Larval Drosophila are used as a genetically accessible study case in many areas of biological research. Here we report a fast, robust and user-friendly procedure for the whole-body multifluorescence imaging of Drosophila larvae; the protocol has been optimized specifically for larvae by systematically tackling the pitfalls associated with clearing this small but cuticularized organism. Tests on various fluorescent proteins reveal that the recently introduced monomeric infrared fluorescent protein (mIFP) is particularly suitable for our approach. This approach comprises an effective, low-cost clearing protocol with minimal handling time and reduced toxicity in the reagents employed. It combines a success rate high enough to allow for small-scale screening approaches and a resolution sufficient for cellular-resolution analyses with light sheet and confocal microscopy. Given that publications and database documentations typically specify expression patterns of transgenic driver lines only within a given organ system of interest, the present procedure should be versatile enough to extend such documentation systematically to the whole body. As examples, the expression patterns of transgenic driver lines covering the majority of neurons, or subsets of chemosensory, central brain or motor neurons, are documented in the context of whole larval body volumes (using nsyb-Gal4, IR76b-Gal4, APL-Gal4 and mushroom body Kenyon cells, or OK371-Gal4, respectively). Notably, the presented protocol allows for triple-color fluorescence imaging with near-infrared, red and yellow fluorescent proteins.",2021.0,bioRxiv,8,10.1080/01677063.2021.1892096,33688796.0,,JournalArticle,2021-01-28,https://www.semanticscholar.org/paper/4caa69d147ca49b2b697985c76cddf669675bad1,Biology,Biology|s2-fos-model,O. Kobler; Aliće Weiglein; Kathrin Hartung; Yi-Chun Chen; B. Gerber; Ulrich Thomas,,,1hop_citations;1hop_references,False,,,,,,database;visualization,,,,2,1,3,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
7a19f983077affe5c19a6c7a3d436c21d969a7a0,Neuronal Subcompartment Classification and Merge Error Correction,"Recent advances in 3d electron microscopy are yielding ever larger reconstructions of brain tissue, encompassing thousands of individual neurons interconnected by millions of synapses. Interpreting reconstructions at this scale demands advances in the automated analysis of neuronal morphologies, for example by identifying morphological and functional subcompartments within neurons. We present a method that for the first time uses full 3d input (voxels) to automatically classify reconstructed neuron fragments as axon, dendrite, or somal subcompartments. Based on 3d convolutional neural networks, this method achieves a mean f1-score of 0.972, exceeding the previous state of the art of 0.955. The resulting predictions can support multiple analysis and proofreading applications. In particular, we leverage finely localized subcompartment predictions for automated detection and correction of merge errors in the volume reconstruction, successfully detecting 90.6% of inter-class merge errors with a false positive rate of only 2.7%.",2020.0,bioRxiv,19,10.1101/2020.04.16.043398,,,JournalArticle,2020-04-18,https://www.semanticscholar.org/paper/7a19f983077affe5c19a6c7a3d436c21d969a7a0,Computer Science,Computer Science|s2-fos-model,Hanyu Li; M. Januszewski; Viren Jain; Peter H. Li,,proofreading_qc,1hop_citations;1hop_references,False,,,electron microscopy;synapse,,error correction;merge error;proofread,,,,,5,9,14,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
52259f849bc887144bca7e9b10fe1acc412d57ad,SEQUIN multiscale imaging of mammalian central synapses reveals loss of synaptic microconnectivity resulting from diffuse traumatic brain injury,"The complex microconnectivity of the mammalian brain underlies its computational abilities, and its vulnerability to injury and disease. It has been challenging to illuminate the features of this synaptic network due in part to the small size and exceptionally dense packing of its elements. Here we describe a rapid and accessible super-resolution imaging and image analysis workflow—SEQUIN—that identifies, quantifies, and characterizes central synapses in animal models and in humans, enabling automated volumetric imaging of mesoscale synaptic networks without the laborious production of large histological arrays. Using SEQUIN, we identify delayed cortical synapse loss resulting from diffuse traumatic brain injury. Similar synapse loss is observed in an Alzheimer disease model, where SEQUIN mesoscale mapping of excitatory synapses across the hippocampus identifies region-specific synaptic vulnerability to neurodegeneration. These results establish a novel, easily implemented and robust nano-to-mesoscale synapse quantification and molecular characterization method. They furthermore identify a mechanistic link—synaptopathy—between Alzheimer neurodegeneration and its best-established epigenetic risk factor, brain trauma.",2019.0,bioRxiv,34,10.1101/704916,,,,2019-07-16,https://www.semanticscholar.org/paper/52259f849bc887144bca7e9b10fe1acc412d57ad,Medicine,Medicine|s2-fos-model,A. Sauerbeck; Mihika Gangolli; Sydney J. Reitz; Maverick H. Salyards; Samuel H. Kim; Christopher Hemingway; Tejaswi Makkapati; M. Kerschensteiner; D. Brody; Terrance T. Kummer,,health_translation,1hop_citations;1hop_references,False,,,synapse;synaptic,,,,alzheimer;disease;neurodegener;synaptopath;traumatic brain injury,,,1,1,2,False,False,recovered_keep_false,False,False,True,False,False,False,True,role_bridge_review
968e9457f7b1cc3511efba6a9a6c91bff6182e7a,CURVATURE-BASED MACHINE LEARNING METHOD FOR AUTOMATED SEGMENTATION OF DENDRITIC SPINES,"Recent advances in connectomics have been led by high-resolution reconstruction of large volumes of neural tissues using electron microscopy (EM), providing unprecedented insights into brain structure and function. Dendritic spines—dynamic protrusions on neuronal dendrites—play crucial roles in synaptic plasticity, influencing learning, memory, and various neurological disorders. However, current spine analysis methods often rely on manual annotation of subcellular features, limiting their ability to handle the complexity of spines in dense dendritic networks. This paper introduces a novel automated computational framework that integrates discrete differential geometry, machine learning, and 3D image processing to analyze dendritic spines in these intricate environments. By generating distributions of spine morphology from high resolution images including many thousands of spines, our approach captures subtle variations in spine shapes, offering a nuanced understanding of their roles in synaptic function. This framework is tested on multiple EM datasets, with the aim of enhancing our understanding of synaptic plasticity and its alterations in disease states. The proposed method is poised to accelerate neuroscience research by providing a scalable, objective, and comprehensive solution for spine analysis, uncovering insights into the role of spine geometry for neural function.",2025.0,bioRxiv,1,10.64898/2025.12.04.692360,41427309.0,,JournalArticle,2025-12-08,https://www.semanticscholar.org/paper/968e9457f7b1cc3511efba6a9a6c91bff6182e7a,Computer Science,Computer Science|s2-fos-model,A. Geraldo; Michael A. Chirillo; KM Harris; Thomas G. Fai,,health_translation,1hop_citations;1hop_references,True,direct_scope+resolution;health+direct_nanoscale_scope,connectom,electron microscopy;synaptic,,annotation,annotation,disease;disorder,,,1,1,2,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
b6703153b7200dc664e3d523a94df24e2a489815,"Igneous: Distributed dense 3D segmentation meshing, neuron skeletonization, and hierarchical downsampling","Three-dimensional electron microscopy images of brain tissue and their dense segmentations are now petascale and growing. These volumes require the mass production of dense segmentation-derived neuron skeletons, multi-resolution meshes, image hierarchies (for both modalities) for visualization and analysis, and tools to manage the large amount of data. However, open tools for large-scale meshing, skeletonization, and data management have been missing. Igneous is a Python-based distributed computing framework that enables economical meshing, skeletonization, image hierarchy creation, and data management using cloud or cluster computing that has been proven to scale horizontally. We sketch Igneous's computing framework, show how to use it, and characterize its performance and data storage.",2022.0,Frontiers in Neural Circuits,17,10.3389/fncir.2022.977700,36506593.0,,JournalArticle,2022-11-25,https://www.semanticscholar.org/paper/b6703153b7200dc664e3d523a94df24e2a489815,Computer Science,Computer Science|s2-fos-model,Y. Kubota; M. Raghavan; W. Silversmith; A. Zlateski; J. Bae; Ignacio Tartavull; N. Kemnitz; Jingpeng Wu; H. Seung,,,1hop_citations;1hop_references,False,,,electron microscopy,,,cloud;distributed;petascale;storage;visualization,,,,8,7,15,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
01eaea75849646e34b05b44440420142c0e4b196,Interactive Volume Exploration of Petascale Microscopy Data Streams Using a Visualization-Driven Virtual Memory Approach,,2012.0,IEEE Transactions on Visualization and Computer Graphics,103,10.1109/tvcg.2012.240,26357136.0,,JournalArticle,2012-12-01,https://www.semanticscholar.org/paper/01eaea75849646e34b05b44440420142c0e4b196,Computer Science;Engineering,Computer Science|s2-fos-model;Engineering|s2-fos-model,Markus Hadwiger; Johanna Beyer; W. Jeong; H. Pfister,,,1hop_references,False,,,,graph,,petascale;visualization,,,,0,4,4,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
53efa805f683a5dcbf4932524e7e5a0452e5978c,CERA-TVR: A framework for interactive high-quality teravoxel volume visualization on standard PCs,,2011.0,IEEE Symposium on Large Data Analysis and Visualization,27,10.1109/ldav.2011.6092330,,,JournalArticle,2011-12-01,https://www.semanticscholar.org/paper/53efa805f683a5dcbf4932524e7e5a0452e5978c,Computer Science;Engineering,Computer Science|s2-fos-model;Engineering|s2-fos-model,Klaus Engel,,,1hop_references,False,,,,,,visualization,,,,0,2,2,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
dc362aa8d219c84f77368954a8c8a9db8a68a8d4,Ssecrett and NeuroTrace: Interactive Visualization and Analysis Tools for Large-Scale Neuroscience Data Sets,"Data sets imaged with modern electron microscopes can range from tens of terabytes to about one petabyte. Two new tools, Ssecrett and NeuroTrace, support interactive exploration and analysis of large-scale optical-and electron-microscopy images to help scientists reconstruct complex neural circuits of the mammalian nervous system.",2010.0,IEEE Computer Graphics and Applications,74,10.1109/mcg.2010.56,20650718.0,,JournalArticle,2010-05-01,https://www.semanticscholar.org/paper/dc362aa8d219c84f77368954a8c8a9db8a68a8d4,Biology;Computer Science,Biology|s2-fos-model;Computer Science|s2-fos-model,W. Jeong; Johanna Beyer; Markus Hadwiger; C. Law; A. Vázquez; Clay Reid; J. Lichtman; H. Pfister,,,1hop_references,False,,,,graph,,visualization,,,,0,4,4,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
