work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,human_review_priority,human_review_reason,authors,year,venue,doi,abstract,publication_types,citation_count_work,has_recovered_bridge_version,has_retained_version,survey_tier,analysis_tier,curriculum_labels,curriculum_label_primary,curriculum_label_count
work_641578dd51d3aa3a,73e2eb6a625b0406d66684f2ba48bf66c55abe75,unresolved,1,73e2eb6a625b0406d66684f2ba48bf66c55abe75,Graph Signal Processing of Indefinite and Complex Graphs using Directed Variation,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,99029a002811ea2a8dbbc967d471a4eca6073576c09ecefaf6aed810245ddbeb,batch_015,core_relevant,['network_science'],0.83,case study of a portion of the fruit fly connectome,Graph signal processing applied to fruit fly connectome.,[],True,low_confidence,Kevin M. Schultz; Marisel Villafañe-Delgado,2020.0,,,"In the field of graph signal processing (GSP), directed graphs present a particular challenge for the ""standard approaches"" of GSP to due to their asymmetric nature. The presence of negative- or complex-weight directed edges, a graphical structure used in fields such as neuroscience, critical infrastructure, and robot coordination, further complicates the issue. Recent results generalized the total variation of a graph signal to that of directed variation as a motivating principle for developing a graphical Fourier transform (GFT). Here, we extend these techniques to concepts of signal variation appropriate for indefinite and complex-valued graphs and use them to define a GFT for these classes of graph. Simulation results on random graphs are presented, as well as a case study of a portion of the fruit fly connectome.",,2,False,True,core_relevant,core_review,[],,0
work_90e33b2656540dc8,aa09fa3956a0cd2f8afe41ee5838f15644c00374,core_audit,1,aa09fa3956a0cd2f8afe41ee5838f15644c00374,'The genetic analysis of functional connectomics in Drosophila',agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,b3b41229445f643a61dd0ab9d99b6c1d83631fc3c91450dd75599f0a61ee35f8,batch_022,core_relevant,"['structure_function_modeling', 'biological_application']",0.84,genetic analysis of functional connectomics in Drosophila,Genetic analysis of Drosophila functional connectomics.,[],True,low_confidence,I. Meinertzhagen; Chi-Hon Lee,2012.0,Advances in Genetics,10.1016/b978-0-12-404742-6.00003-x,"Fly and vertebrate nervous systems share many organization characteristics, such as layers, columns and glomeruli, and utilize similar synaptic components, such ion channels and receptors. Both also exhibit similar network features. Recent technological advances, especially in electron microscopy, now allow us to determine synaptic circuits and identify pathways cell-by-cell, as part of the fly’s connectome. Genetic tools provide the means to identify synaptic components, as well as to record and manipulate neuronal activity, adding function to the connectome. This review discusses technical advances in these emerging areas of functional connectomics, offering prognoses in each and identifying the challenges in bridging structural connectomics to molecular biology and synaptic physiology, thereby determining fundamental computation mechanisms that underlie behaviour.",Review;JournalArticle,31,False,True,core_relevant,core_review,['key_for_students'],key_for_students,1
work_b0c9cb0670c3ec7d,20781b99b45389300114c70ad9c422b13d44b1a0,core_audit,1,20781b99b45389300114c70ad9c422b13d44b1a0,Reconstructing the human brain’s wiring diagram from axons up,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,8fcf52088b93b7637732c8625799b023ae24cd8075807e9808a0c685591e06d1,batch_027,core_relevant,['biological_application'],0.84,"building a human mesoscale connectome via a multi-modal, multi-species, axon-centric approach",Perspective on human mesoscale axon-centric connectome mapping.,[],True,low_confidence,Sarah R. Heilbronner; R. Reid; Tanya K. Casta; Franco Pestilli,2025.0,Trends in Neurosciences,10.1016/j.tins.2025.11.001,"The human brain’s long-range axonal connections are the scaffolding for communication across functionally distinct areas. Yet, knowledge of the human brain’s wiring diagram remains limited, largely due to longstanding technological challenges. Recent innovations in microscopy may now enable mapping human brain connectivity at the mesoscale (groups of neurons and their axons). Here, we describe the challenges of generating the wiring diagrams of the human brain, avenues forward, and reasons why such an effort is so important. We argue for building a human mesoscale connectome via a multi-modal, multi-species, axon-centric approach, focusing on where axons begin and end to reconstruct connectivity across spatial resolutions. Finally, we consider the utility of a potential exemplar connectome for both clinical applications and research.",Review;JournalArticle,2,False,True,core_relevant,core_review,['key_for_students'],key_for_students,1
work_b14a68cb105480d1,8a5cc8dfac9126ef68e00052ea834e34693c0fcd,core_audit,1,8a5cc8dfac9126ef68e00052ea834e34693c0fcd,"CONNECTOMICS, THE FINAL FRONTIER",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,55d92273df681ef9ab55dfcd0e01132949270382becf8d856bb7d0084dca4029,batch_027,core_relevant,['biological_application'],0.83,"CONNECTOMICS, THE FINAL FRONTIER",Classic perspective on C. elegans connectome genetics.,[],True,low_confidence,S. W. Emmons,2016.0,Current Topics in Developmental Biology,10.1016/bs.ctdb.2015.11.001,How the synaptic connections in the nervous system are genetically encoded and formed during development remains an unsolved problem. The known connectivity of the nervous system of the nematode C. elegans provides an opportunity to search for the genes involved. The circuits for male mating behavior form a complex neural network that would seem to require a large family of molecular cell labels for pre- and postsynaptic cell recognition. It is suggested that a combinatorial code of neural cell adhesion proteins specifying the network of connections may be discovered by comparing the expression patterns of candidate genes with the pattern of connections.,Review;JournalArticle,12,False,True,core_relevant,core_review,['key_for_students'],key_for_students,1
work_d184679749aabc6f,dcb751ec3935361d9c0bbc2609794104203c702b,core_audit,1,dcb751ec3935361d9c0bbc2609794104203c702b,Protocol for preparation of heterogeneous biological samples for 3D electron microscopy: a case study for insects,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,87b74b120d135d401ac80bf00d880502f9150ceb0f8a829153fc94dd68a01680,batch_032,core_relevant,['acquisition_preparation'],0.84,"3D-EM in a laboratory that has a standard supply of equipment and reagents for electron microscopy. This protocol, combined with focused ion-beam scanning electron microscopy, makes it possible to study 3D ultrastructure of complex biological samples",3D-EM sample prep protocol enabling connectomics studies.,[],True,low_confidence,A. Polilov; A. Makarova; Song Pang; C. Shan Xu; H. Hess,2021.0,Scientific Reports,10.1038/s41598-021-83936-0,"Modern morphological and structural studies are coming to a new level by incorporating the latest methods of three-dimensional electron microscopy (3D-EM). One of the key problems for the wide usage of these methods is posed by difficulties with sample preparation, since the methods work poorly with heterogeneous (consisting of tissues different in structure and in chemical composition) samples and require expensive equipment and usually much time. We have developed a simple protocol allows preparing heterogeneous biological samples suitable for 3D-EM in a laboratory that has a standard supply of equipment and reagents for electron microscopy. This protocol, combined with focused ion-beam scanning electron microscopy, makes it possible to study 3D ultrastructure of complex biological samples, e.g., whole insect heads, over their entire volume at the cellular and subcellular levels. The protocol provides new opportunities for many areas of study, including connectomics.",JournalArticle,24,False,True,core_relevant,core_review,['core_methods'],core_methods,1
work_d60ca2d1beaf845b,b02c561c26b2ae2897dfdb9cad2431c1762fb970,core_audit,1,b02c561c26b2ae2897dfdb9cad2431c1762fb970,Characterization and synaptic connectivity of melanopsin‐containing ganglion cells in the primate retina,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,bcb19f63baf8367968b005180622404f56f9d0cad5e5c78cddd411a06204f8e8,batch_033,core_relevant,"['biological_application', 'synapse_inference']",0.84,synaptic input to melanopsin-containing cells was determined using synaptic markers,Primate melanopsin RGC synaptic connectivity characterization.,[],True,low_confidence,P. Jusuf; Sammy C. S. Lee; J. Hannibal; U. Grünert,2007.0,European Journal of Neuroscience,10.1111/j.1460-9568.2007.05924.x,"Melanopsin is a photopigment expressed in retinal ganglion cells, which are intrinsically photosensitive and are also involved in retinal circuits arising from rod and cone photoreceptors. This circuitry, however, is poorly understood. Here, we studied the morphology, distribution and synaptic input to melanopsin-containing ganglion cells in a New World monkey, the common marmoset (Callithrix jacchus). The dendrites of melanopsin-containing cells in marmoset stratify either close to the inner nuclear layer (outer stratifying), or close to the ganglion cell layer (inner stratifying). The dendritic fields of outer-stratifying cells tile the retina, with little overlap. However, the dendritic fields of outer-stratifying cells largely overlap with the dendritic fields of inner-stratifying cells. Thus, inner-stratifying and outer-stratifying cells may form functionally independent populations. The synaptic input to melanopsin-containing cells was determined using synaptic markers (antibodies to C-terminal binding protein 2, CtBP2, for presumed bipolar synapses, and antibodies to gephyrin for presumed amacrine synapses). Both outer-stratifying and inner-stratifying cells show colocalized immunoreactive puncta across their entire dendritic tree for both markers. The density of CtBP2 puncta on inner dendrites was about 50% higher than that on outer dendrites. The density of gephyrin puncta was comparable for outer and inner dendrites but higher than the density of CtBP2 puncta. The inner-stratifying cells may receive their input from a type of diffuse bipolar cell (DB6). Our results are consistent with the idea that both outer and inner melanopsin cells receive bipolar and amacrine input across their dendritic tree.",JournalArticle,130,False,True,core_relevant,core_review,"['field_defining', 'core_methods']",field_defining,2
work_d8f4ed0ced620880,6da767cf5a6e48430499a6b70869dc1a6099eace,core_audit,1,6da767cf5a6e48430499a6b70869dc1a6099eace,Cellular diversity in the Drosophila midbrain revealed by single-cell transcriptomics,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,a58642474778b4638acad4523dc04696816fa984a3edf5c4ea074372013dd924,batch_033,core_relevant,['biological_application'],0.82,"Matched single-cell transcriptomic and morphological data provide an effective reference point to integrate other data types, including connectomics data",Fly midbrain scRNA-seq integrated with connectomics cell typing.,[],True,low_confidence,Vincent Croset; C. Treiber; S. Waddell,2017.0,bioRxiv,10.1101/237818,"To understand the brain, molecular details need to be overlaid onto neural wiring diagrams so that synaptic mode, neuromodulation and critical signaling operations can be considered. Single-cell transcriptomics provide a unique opportunity to collect this information. Here we present an initial analysis of thousands of individual cells from Drosophila midbrain, that were acquired using Drop-Seq. A number of approaches permitted the assignment of transcriptional profiles to several major brain regions and cell-types. Expression of biosynthetic enzymes and reuptake mechanisms allows all the neurons to be typed according to the neurotransmitter or neuromodulator that they produce and presumably release. Some neuropeptides are preferentially co-expressed in neurons using a particular fast-acting transmitter, or monoamine. Neuromodulatory and neurotransmitter receptor subunit expression illustrates the potential of these molecules in generating complexity in neural circuit function. This cell atlas dataset provides an important resource to link molecular operations to brain regions and complex neural processes.",JournalArticle,244,False,True,core_relevant,core_review,['field_defining'],field_defining,1
work_e1cef51c2620b3cc,b5e814bb297fff92d872b5b711fdd7e1111abac6,core_audit,1,b5e814bb297fff92d872b5b711fdd7e1111abac6,Programmed cell death in type II neuroblast lineages is required for central complex development in the Drosophila brain,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,a798b18e47a17627a8ed2a37e5bfe69598eeca79d273bfd777d5c19de7077664,batch_035,core_relevant,['biological_application'],0.84,central complex development in the Drosophila brain,Fly central complex lineage apoptosis study.,[],True,low_confidence,Yanrui Jiang; H. Reichert,2012.0,Neural Development,10.1186/1749-8104-7-3,"BackgroundThe number of neurons generated by neural stem cells is dependent upon the regulation of cell proliferation and by programmed cell death. Recently, novel neural stem cells that amplify neural proliferation through intermediate neural progenitors, called type II neuroblasts, have been discovered, which are active during brain development in Drosophila. We investigated programmed cell death in the dorsomedial (DM) amplifying type II lineages that contribute neurons to the development of the central complex in Drosophila, using clonal mosaic analysis with a repressible cell marker (MARCM) and lineage-tracing techniques.ResultsA significant number of the adult-specific neurons generated in these DM lineages were eliminated by programmed cell death. Programmed cell death occurred during both larval and pupal stages. During larval development, approximately one-quarter of the neuronal (but not glial) cells in the lineages were eliminated by apoptosis before the formation of synaptic connectivity during pupal stages. Lineage-tracing experiments documented the extensive contribution of intermediate neural progenitor-containing DM lineages to all of the major modular substructures of the adult central complex. Moreover, blockage of apoptotic cell death specifically in these lineages led to prominent innervation defects of DM-derived neural progeny in the major neuropile substructures of the adult central complex.ConclusionsOur findings indicate that significant neural overproliferation occurs normally in type II DM lineage development, and that elimination of excess neurons in these lineages through programmed cell death is required for the formation of correct neuropile innervation in the developing central complex. Thus, amplification of neuronal proliferation through intermediate progenitors and reduction of neuronal number through programmed cell death operate in concert in type II neural stem-cell lineages during brain development.",JournalArticle,38,False,True,core_relevant,core_review,[],,0
work_e8cebe37a51009b5,b7f63f1d1b1a6bd1ce173276b40d3664b7b49d31,core_audit,1,b7f63f1d1b1a6bd1ce173276b40d3664b7b49d31,Establishment and Maintenance of Neural Circuit Architecture,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c6467a1cb788e8e329df40afd3ea445bdd1c28baa631b3c5a0ead04a2084d1f2,batch_036,core_relevant,['biological_application'],0.84,Electron microscopy reconstructions of model organism connectomes,Review of circuit establishment citing EM connectomes.,[],True,low_confidence,Emily L. Heckman; C. Doe,2021.0,Journal of Neuroscience,10.1523/jneurosci.1143-20.2020,"The ability to sense the world, process information, and navigate the environment depends on the assembly and continuous function of neural circuits in the brain. Within the past two decades, new technologies have rapidly advanced our understanding of how neural circuits are wired during development and how they are stably maintained, often for years. The ability to sense the world, process information, and navigate the environment depends on the assembly and continuous function of neural circuits in the brain. Within the past two decades, new technologies have rapidly advanced our understanding of how neural circuits are wired during development and how they are stably maintained, often for years. Electron microscopy reconstructions of model organism connectomes have provided a map of the stereotyped (and variable) connections in the brain; advanced light microscopy techniques have enabled direct observation of the cellular dynamics that underlie circuit construction and maintenance; transcriptomic and proteomic surveys of both developing and mature neurons have provided insights into the molecular and genetic programs governing circuit establishment and maintenance; and advanced genetic techniques have allowed for high-throughput discovery of wiring regulators. These tools have empowered scientists to rapidly generate and test hypotheses about how circuits establish and maintain connectivity. Thus, the set of principles governing circuit formation and maintenance have been expanded. These principles are discussed in this review.",Review;JournalArticle,19,False,True,core_relevant,core_review,['key_for_students'],key_for_students,1
work_e9f557c65b23f07d,9e3af7dcfd6b843e1ab8b85b78cdfb5b2947b970,core_audit,1,9e3af7dcfd6b843e1ab8b85b78cdfb5b2947b970,Resting-State Networks and the Functional Connectome of the Human Brain in Agenesis of the Corpus Callosum,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ec7d2a8683d0aabc62be6a4b9d23fb20bf4da5bc5e92737c698686aad22d9122,batch_036,core_relevant,['biological_application'],0.76,functional connectome,AgCC resting-state functional connectome study.,[],True,low_confidence,J. Owen; Yi-Ou Li; Fanpei G. Yang; C. Shetty; Polina Bukshpun; S. Vora; Mari Wakahiro; L. Hinkley; S. Nagarajan; E. Sherr; P. Mukherjee,2013.0,Brain Connectivity,10.1089/brain.2013.0175,"The corpus callosum is the largest white matter fiber bundle connecting the two cerebral hemispheres. In this work, we investigate the effect of callosal dysgenesis on functional magnetic resonance imaging (fMRI) resting-state networks and the functional connectome. Since alternate commissural routes between the cerebral hemispheres exist, we hypothesize that bilateral cortical networks can still be maintained in partial or even complete agenesis of the corpus callosum (AgCC). However, since these commissural routes are frequently indirect, requiring polysynaptic pathways, we hypothesize that quantitative measurements of interhemispheric functional connectivity in bilateral networks will be reduced in AgCC compared with matched controls, especially in the most highly interconnected cortical regions that are the hubs of the connectome. Seventeen resting-state networks were extracted from fMRI of 11 subjects with partial or complete AgCC and 11 matched controls. The results show that the qualitative organization of resting-state networks is very similar between controls and AgCC. However, interhemispheric functional connectivity of precuneus, posterior cingulate cortex, and insular-opercular regions was significantly reduced in AgCC. The preserved network organization was confirmed with a connectomic analysis of the resting-state fMRI data, showing five functional modules that are largely consistent across the control and AgCC groups. Hence, the reduction or even complete absence of callosal connectivity does not affect the qualitative organization of bilateral resting-state networks or the modular organization of the functional connectome, although quantitatively reduced functional connectivity can be demonstrated by measurements within bilateral cortical hubs, supporting the hypothesis that indirect polysynaptic pathways are utilized to preserve interhemispheric temporal synchrony.",JournalArticle,58,False,True,core_relevant,core_review,[],,0
work_ea2cf10c91de2f4e,3bb2b3069df631d7843a3196f465c840296bff4f,core_audit,1,3bb2b3069df631d7843a3196f465c840296bff4f,Goodness of fit for log-linear ERGMs,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,6a5f0289040179b3d08b53eb7285478da67b75d0d0da3bf7c23774030c9109b2,batch_036,core_relevant,['network_science'],0.79,connectome of C. elegans,Log-linear ERGM applied to C. elegans connectome.,[],True,low_confidence,Elizabeth Gross; Sonja Petrovi'c; Despina Stasi,2021.0,,,"Many popular models from the networks literature can be viewed through a common lens of contingency tables on network dyads, resulting in \emph{log-linear ERGMs}: exponential family models for random graphs whose sufficient statistics are linear on the dyads. We propose a new model in this family, the \emph{$p_1$-SBM}, which combines node and group effects common in network formation mechanisms. In particular, it is a generalization of several well-known ERGMs including the stochastic blockmodel for undirected graphs with known block assignment, the degree-corrected version of it, and the directed $p_1$ model without group structure. We frame the problem of testing model fit for the log-linear ERGM class through an exact conditional test whose $p$-value can be approximated efficiently in networks of both small and moderately large sizes. The sampling methods we build rely on a dynamic adaptation of Markov bases. We use quick estimation algorithms adapted from the contingency table literature and effective sampling methods rooted in graph theory and algebraic statistics. The performance and scalability of the method is demonstrated on two data sets from biology: the connectome of \emph{C. elegans} and the interactome of \emph{Arabidopsis thaliana}. These two networks -- a network and a protein-protein interaction network -- have been popular examples in the network science literature. Our work provides a model-based approach to studying them.",,3,False,True,core_relevant,core_review,[],,0
work_eabf2ea20ba6564c,70b6e4c14c89b19a3b6ff4b69f8d06c03dccea26,core_audit,1,70b6e4c14c89b19a3b6ff4b69f8d06c03dccea26,Synaptic connectivity of the diffuse bipolar cell type DB6 in the inner plexiform layer of primate retina,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,6b464258ffd64413417e2522d419db22d95534ebe9df4d697cdbea3cce407fe2,batch_036,core_relevant,['biological_application'],0.8,synaptic connectivity of the diffuse bipolar cell type DB6,Primate retina synaptic connectivity EM/light microscopy.,[],True,low_confidence,P. Jusuf; Sammy C. S. Lee; U. Grünert,2004.0,The Journal of comparative neurology,10.1002/cne.11027,"Diffuse bipolar cells in primate retina receive synaptic input from multiple cones and provide output to ganglion cells. Diffuse bipolar cells can be subdivided into six types (DB1-DB6) according to the stratification of their axon terminals in the inner plexiform layer, but their synaptic connectivity in the inner plexiform layer is not well understood. Here the stratification and synaptic connectivity of DB6 axon terminals were studied in the retinae of New World (marmoset) and Old World (macaque) monkeys. Immunohistochemical markers were applied to retinal sections. The sections were analyzed by confocal and deconvolution light microscopy as well as electron microscopy. The DB6 cells were identified with antibodies against CD15; rod bipolar cells were identified with antibodies against protein kinase Calpha (PKCalpha); and AII amacrine cells were identified with antibodies against calretinin. The axons of DB6 and rod bipolar cells occupy distinct regions in stratum 5 of the inner plexiform layer. The distal processes of calretinin-labeled AII cells are usually closely associated with rod bipolar axons but sometimes also with DB6 axons. Pre-embedding immunoelectron microscopy showed that the vast majority (over 86%) of the synaptic output of DB6 cells is onto amacrine cell processes, whereas less than 14% goes to ganglion cell processes. In double-labeled preparations DB6 axons occasionally made output onto calretinin-labeled amacrine processes. Thus it is possible that AII cells receive some input from DB6 cells.",JournalArticle;Study,25,False,True,core_relevant,core_review,[],,0
work_eae005a0f4080def,47c6a8a0d91f02667dc28d708e806b9741fdb37b,core_audit,1,47c6a8a0d91f02667dc28d708e806b9741fdb37b,Generating Executable Models of the Drosophila Central Complex,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,be4c6b76c94b872777c4b1f909a46db5fae1353ab4d18c104de5074e2209e98b,batch_036,core_relevant,"['biological_application', 'network_science']",0.82,constructing executable models of the CX neural circuitry,Drosophila central complex connectome-based modeling.,[],True,low_confidence,Lev E. Givon; A. Lazar; Chung-Heng Yeh,2017.0,Frontiers in Behavioral Neuroscience,10.3389/fnbeh.2017.00102,"The central complex (CX) is a set of neuropils in the center of the fly brain that have been implicated as playing an important role in vision-mediated behavior and integration of spatial information with locomotor control. In contrast to currently available data regarding the neural circuitry of neuropils in the fly's vision and olfactory systems, comparable data for the CX neuropils is relatively incomplete; many categories of neurons remain only partly characterized, and the synaptic connectivity between CX neurons has yet to be fully determined. Successful modeling of the information processing functions of the CX neuropils therefore requires a means of easily constructing and testing a range of hypotheses regarding both the high-level structure of their neural circuitry and the properties of their constituent neurons and synapses. To this end, we have created a web application that enables simultaneous graphical querying and construction of executable models of the CX neural circuitry based upon currently available information regarding the geometry and polarity of the arborizations of identified local and projection neurons in the CX. The application's novel functionality is made possible by the Fruit Fly Brain Observatory, a platform for collaborative study and development of fruit fly brain models.",JournalArticle,14,False,True,core_relevant,core_review,[],,0
work_eb57d9f06b58f9dc,3aa0b7667a16f3eda3fc418034282bb88348eef4,core_audit,1,3aa0b7667a16f3eda3fc418034282bb88348eef4,Microstructural damage of the cortico-striatal and thalamo-cortical fibers in Fabry disease: a diffusion MRI tractometry study,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,2835bb70dcee7cf8c1d08e755af90e65c1740c85529e84237adf8bfb7c360edf,batch_036,core_relevant,['biological_application'],0.75,connectomes were built using a standard atlas,Fabry disease tractometry connectome - clinical dMRI.,[],True,low_confidence,S. Cocozza; S. Schiavi; G. Pontillo; Matteo Battocchio; E. Riccio; Simona Caccavallo; C. Russo; Teodolinda Di Risi; A. Pisani; Alessandro Daducci; A. Brunetti,2020.0,Neuroradiology,10.1007/s00234-020-02497-7,"Recent evidences have suggested the possible presence of an involvement of the extrapyramidal system in Fabry disease (FD), a rare X-linked lysosomal storage disorder. We aimed to investigate the microstructural integrity of the main tracts of the cortico-striatal-thalamo-cortical loop in FD patients. Forty-seven FD patients (mean age = 42.3 ± 16.3 years, M/F = 28/21) and 49 healthy controls (mean age = 42.3 ± 13.1 years, M/F = 19/28) were enrolled in this study. Fractional anisotropy (FA), axial (AD), radial (RD), and mean diffusivity (MD) maps were computed for each subject, and connectomes were built using a standard atlas. Diffusion metrics and connectomes were then combined to carry on a diffusion MRI tractometry analysis. The main afferent and efferent pathways of the cortico-striatal-thalamo-cortical loop (namely, bundles connecting the precentral gyrus (PreCG) with the striatum and the thalamus) were evaluated. We found the presence of a microstructural involvement of cortico-striatal-thalamo-cortical loop in FD patients, predominantly affecting the left side. In particular, we found significant lower mean FA values of the left cortico-striatal fibers (p = 0.001), coupled to higher MD (p = 0.001) and RD (p < 0.001) values, as well as higher MD (p = 0.01) and RD (p = 0.01) values at the level of the thalamo-cortical fibers. We confirmed the presence of an alteration of the extrapyramidal system in FD patients, in line with recent evidences suggesting the presence of brain changes as a possible reflection of the subtle motor symptoms present in this condition. Our results suggest that, along with functional changes, microstructural damage of this pathway is also present in FD patients.",JournalArticle,9,False,True,core_relevant,core_review,[],,0
work_ec9e04b6d3203e88,b3639cb2603b9aa335b10d8f74b122ea89986ecd,core_audit,1,b3639cb2603b9aa335b10d8f74b122ea89986ecd,C. elegans MAGU-2/Mpp5 homolog regulates epidermal phagocytosis and synapse density,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,c3d04e3e5a60476bac41dbddf18615e103051c6970e183c37aa3662255b5b0ac,batch_036,core_relevant,['biological_application'],0.82,synaptic connectivity,C. elegans epidermal synapse density regulation.,[],True,low_confidence,Salvatore J Cherra; Alexandr Goncharov; D. Boassa; Mark Ellisman; Yishi Jin,2020.0,Journal of neurogenetics,10.1080/01677063.2020.1726915,"Abstract Synapses are dynamic connections that underlie essential functions of the nervous system. The addition, removal, and maintenance of synapses govern the flow of information in neural circuits throughout the lifetime of an animal. While extensive studies have elucidated many intrinsic mechanisms that neurons employ to modulate their connections, increasing evidence supports the roles of non-neuronal cells, such as glia, in synapse maintenance and circuit function. We previously showed that C. elegans epidermis regulates synapses through ZIG-10, a cell-adhesion protein of the immunoglobulin domain superfamily. Here we identified a member of the Pals1/MPP5 family, MAGU-2, that functions in the epidermis to modulate phagocytosis and the number of synapses by regulating ZIG-10 localization. Furthermore, we used light and electron microscopy to show that this epidermal mechanism removes neuronal membranes from the neuromuscular junction, dependent on the conserved phagocytic receptor CED-1. Together, our study shows that C. elegans epidermis constrains synaptic connectivity, in a manner similar to astrocytes and microglia in mammals, allowing optimized output of neural circuits.",JournalArticle,5,False,True,core_relevant,core_review,[],,0
work_ecaef2f8e1cada2f,e93a0de270af1c0196b70efd60c59e6a1f954105,core_audit,1,e93a0de270af1c0196b70efd60c59e6a1f954105,The continuous differentiation of multiscale structural gradients from childhood to adolescence correlates with the maturation of cortical morphology and functional specialization,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,d3bc67fc3d6cfcb65254e8e2388dc32cc2d53bd34860a9c8ec6d9364a58512d2,batch_036,core_relevant,['biological_application'],0.78,multiscale structural gradients from childhood to adolescence,Developmental multiscale structural connectome gradients.,[],True,low_confidence,Yirong He; Debin Zeng; Qiongling Li; Lei Chu; Xiaoxi Dong; Xinyuan Liang; Lianglong Sun; Xuhong Liao; Tengda Zhao; Xiaodan Chen; Tianyuan Lei; Weiwei Men; Yanpei Wang; Daoyang Wang; Mingming Hu; Zhiying Pan; Haibo Zhang; Ningyu Liu; Shuping Tan; Jia-Hong Gao; Shaozheng Qin; S. Tao; Qi Dong; Yong He; Shuyu Li,2024.0,bioRxiv,10.1101/2024.06.14.598973,"From childhood to adolescence, the structural organization of the human brain undergoes dynamic and regionally heterogeneous changes across multiple scales, from synaptic pruning to the reorganization of large-scale anatomical wiring. However, during this period, the developmental process of multiscale structural architecture, its association with cortical morphological changes, and its role in the maturation of functional organization remain largely unknown. Here, we utilized a longitudinal multimodal imaging dataset including 276 children aged 6 to 14 years to investigate the developmental process of multiscale cortical wiring. We used an in vivo model of cortical wiring that combines features of white matter tractography, cortico–cortical proximity, and microstructural similarity to construct a multiscale brain structural connectome. By employing the gradient mapping method, the gradient space derived from the multiscale structural connectome effectively recapitulated the sensory-association axis and anterior-posterior axis. Our findings revealed a continuous expansion of the multiscale structural gradient space during development, with the principal gradient increasingly distinguishing between primary and transmodal regions. This age-related differentiation coincided with regionally heterogeneous changes in cortical morphology. Furthermore, our study revealed that developmental changes in coupling between multiscale structural and functional connectivity were correlated with functional specialization refinement, as evidenced by changes in the participation coefficient. We also found that the differentiation of the principal multiscale structural gradient was associated with improved cognitive abilities, such as enhanced working memory and attention performance, and potentially supported by molecular processes related to synaptic functions. These findings advance our understanding of the intricate maturation process of brain structural organization and its implications for cognitive performance.",,1,False,True,core_relevant,core_review,[],,0
work_ed01ae39ade168ab,23580b68f91a34be361a24b242f89adf4f41099e,core_audit,1,23580b68f91a34be361a24b242f89adf4f41099e,Unraveling the mechanisms of synapse formation and axon regeneration: the awesome power of C. elegans genetics,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,a7c4e65103a09ec825a83b54a0c856ffbeff55a76f656003556f456cce2be566,batch_036,core_relevant,['biological_application'],0.83,complete reconstruction of the first connectome,C. elegans genetics synapse formation review.,[],True,low_confidence,Yishi Jin,2015.0,Science China Life Sciences,10.1007/s11427-015-4962-9,"Since Caenorhabditis elegans was chosen as a model organism by Sydney Brenner in 1960’s, genetic studies in this organism have been instrumental in discovering the function of genes and in deciphering molecular signaling network. The small size of the organism and the simple nervous system enable the complete reconstruction of the first connectome. The stereotypic developmental program and the anatomical reproducibility of synaptic connections provide a blueprint to dissect the mechanisms underlying synapse formation. Recent technological innovation using laser surgery of single axons and in vivo imaging has also made C. elegans a new model for axon regeneration. Importantly, genes regulating synaptogenesis and axon regeneration are highly conserved in function across animal phyla. This mini-review will summarize the main approaches and the key findings in understanding the mechanisms underlying the development and maintenance of the nervous system. The impact of such findings underscores the awesome power of C. elegans genetics.",Review;JournalArticle,8,False,True,core_relevant,core_review,['key_for_students'],key_for_students,1
