work_id,canonical_paper_id,source_group,version_count,member_paper_ids,title,model,prompt_version,run_mode,prompt_sha256,adjudication_batch,decision,roles,confidence,evidence,reason,noise_flags,human_review_priority,human_review_reason,authors,year,venue,doi,abstract,publication_types,citation_count_work,has_recovered_bridge_version,has_retained_version,survey_tier,analysis_tier,curriculum_labels,curriculum_label_primary,curriculum_label_count
work_104e54f2c4601a53,54baf530428499887d6fb3a2f7eb49dfe7ddac85,core_audit,1,54baf530428499887d6fb3a2f7eb49dfe7ddac85,A method for extracting an approximated connectome from libraries of single cell anatomical reconstructions,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,b7a27b41b6f90d76f770df80443b627d71945d881285aee6e587fb735fae9d04,batch_002,core_relevant,"['network_science', 'structure_function_modeling']",0.9,extract an approximated connectome... validated using a synaptically-annotated EM dataset of Drosophila,Approximate connectome from morphology validated against EM connectome.,[],False,,K. Manjunatha; M. Bruzzone; G. Nicoletti; S. Suweis; M. dal Maschio,2025.0,bioRxiv,10.1101/2023.05.21.541471,"Functional brain activity is supported by specific circuit wiring diagrams. When the synaptic annotation is available, the analysis of high-resolution connectomes allows for unraveling the circuit architectures. Despite the continuous technological and computational improvements, obtaining a whole-brain bauplan based on synaptic annotation remains a demanding effort. As an alternative, we present here an approach to extract an approximated brain connectome starting from libraries of single cell anatomical reconstructions aligned on the same anatomical reference brain. Our approach relies on the identification of neurite terminal nodes based on Strahler numbering of the cell morphology, and the adoption of a proximity range criterion, so as to infer, in the absence of synapse information, approximated brain network architectures. As an initial benchmark we used information theory metrics to confront our approach against a synaptically-annotated EM dataset of Drosophila melanogaster hemibrain. The comparison with our approach revealed a general agreement in the organization of the extracted connectivity modules measured in terms of Normalized Mutual Information, Adjusted Rand Index and Pearson correlation. Moreover, we show that the modules identified, along with their organization, can capture known circuit motives. We then applied this approach to a light microscopy dataset of the zebrafish larval brain composed of about 3000 neuronal skeletonizations. We show that the approximated connectome and the resulting modular organization is capable of capturing specific and topographically organized connection patterns as well as known functional circuit architectures. In conclusion, we present a scalable, from-circuit-to-brain range, approach to reveal approximated neuronal architectures supporting brain mechanisms, potentially suitable for hypothesis generation and for guiding the exploration of and integration with EM connectomes. Author Summary Understanding how the brain works requires detailed maps of its neural connections, known as connectomes. While advanced techniques like electron microscopy (EM) can map these connections at the level of individual synapses, they are time consuming and resource intensive, limiting their use. As an alternative, we developed a computational method that approximates brain connectivity using existing datasets of neuron shapes (morphologies) without requiring synaptic annotations. Our approach identifies potential connections between neurons based on the proximity of their terminal branches regions where synapses are likely to form within a shared 3D reference brain. We validated our method using a high-resolution EM connectome of the fruit fly brain, demonstrating that it captures broad organizational patterns, such as clusters of densely interconnected neurons, despite moderate agreement at the synaptic level. Applying the method to a light microscopy dataset of the zebrafish larva brain (∼3,000 neurons), we successfully reconstructed large-scale networks that recapitulated known functional circuits. This approach offers a scalable way to extract brain-wide connectivity principles from existing datasets, bridging the gap between cellular anatomy and circuit function. It can guide targeted experiments and complement future EM studies, making neuroscience data more accessible for hypothesis generation.",,0,False,True,core_relevant,core_high_confidence,[],,0
work_10a0b035f8a594bc,e84359b18d597f9282d7dc8188ead1bab3e80d70,core_audit,1,e84359b18d597f9282d7dc8188ead1bab3e80d70,Connectomic reconstruction predicts visual features used for navigation,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,0a71b9e3cd183705472fa489e9eb62a3bf2a8c777e568784c180155b848045ea,batch_002,core_relevant,"['biological_application', 'structure_function_modeling']",0.97,densely reconstruct all neurons in the AVP using electron-microscopy data,EM connectomic reconstruction of Drosophila visual pathway.,[],False,,Dustin Garner; Emil Kind; Jennifer Yuet Ha Lai; Aljoscha Nern; Arthur Zhao; Lucy Houghton; Gizem Sancer; Tanya Wolff; G. Rubin; Mathias F. Wernet; Sung Soo Kim,2024.0,Nature,10.1038/s41586-024-07967-z,"Many animals use visual information to navigate1–4, but how such information is encoded and integrated by the navigation system remains incompletely understood. In Drosophila melanogaster, EPG neurons in the central complex compute the heading direction5 by integrating visual input from ER neurons6–12, which are part of the anterior visual pathway (AVP)10,13–16. Here we densely reconstruct all neurons in the AVP using electron-microscopy data17. The AVP comprises four neuropils, sequentially linked by three major classes of neurons: MeTu neurons10,14,15, which connect the medulla in the optic lobe to the small unit of the anterior optic tubercle (AOTUsu) in the central brain; TuBu neurons9,16, which connect the AOTUsu to the bulb neuropil; and ER neurons6–12, which connect the bulb to the EPG neurons. On the basis of morphologies, connectivity between neural classes and the locations of synapses, we identify distinct information channels that originate from four types of MeTu neurons, and we further divide these into ten subtypes according to the presynaptic connections in the medulla and the postsynaptic connections in the AOTUsu. Using the connectivity of the entire AVP and the dendritic fields of the MeTu neurons in the optic lobes, we infer potential visual features and the visual area from which any ER neuron receives input. We confirm some of these predictions physiologically. These results provide a strong foundation for understanding how distinct sensory features can be extracted and transformed across multiple processing stages to construct higher-order cognitive representations. Electron-microscopy data are used to reconstruct the neurons that make up the anterior visual pathway in the Drosophila brain, providing insight into how visual features are encoded to guide navigation.",JournalArticle,28,False,True,core_relevant,core_high_confidence,[],,0
work_11708302632c43f1,39376872f1cb73b22fee1d3d25cc1463bf104e0b,unresolved,1,39376872f1cb73b22fee1d3d25cc1463bf104e0b,Unveiling and Steering Connectome Organization with Interpretable Latent Variables,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,2dd5667aae6593efc3849f1f9bf916f68f82da6bb02fb63b923a688cd2abfdc6,batch_002,core_relevant,"['network_science', 'structure_function_modeling']",0.86,"subgraph extraction from the Drosophila connectome, FlyWire",Representation learning on FlyWire connectome subgraphs.,[],False,,Yubin Li; Xingyu Liu; Guozhang Chen,2025.0,arXiv.org,10.48550/arxiv.2505.13011,"The brain's intricate connectome, a blueprint for its function, presents immense complexity, yet it arises from a compact genetic code, hinting at underlying low-dimensional organizational principles. This work bridges connectomics and representation learning to uncover these principles. We propose a framework that combines subgraph extraction from the Drosophila connectome, FlyWire, with a generative model to derive interpretable low-dimensional representations of neural circuitry. Crucially, an explainability module links these latent dimensions to specific structural features, offering insights into their functional relevance. We validate our approach by demonstrating effective graph reconstruction and, significantly, the ability to manipulate these latent codes to controllably generate connectome subgraphs with predefined properties. This research offers a novel tool for understanding brain architecture and a potential avenue for designing bio-inspired artificial neural networks.",JournalArticle,0,False,True,core_relevant,core_high_confidence,[],,0
work_118a0b13d2e80966,8d524363378c3a66b830528854e2110946c2329d,core_audit,1,8d524363378c3a66b830528854e2110946c2329d,ConnectomeBench2: A Unified Benchmark for Automated Connectomic Proofreading,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,1ced40d8448c862e5c4069d01efdda9df8081c3a88589d46a6a0e5ee2abedbbc,batch_002,core_relevant,"['proofreading_qc', 'reconstruction_segmentation']",0.98,ConnectomeBench2... synapse-resolution connectomics... proofreading decisions,Benchmark for automated connectomic proofreading.,[],False,,Jeff B. Brown; Tim Farkas; Gleb Razgar; Edward S. Boyden,2026.0,arXiv.org,10.48550/arxiv.2606.21116,"Proofreading--correcting segmentation errors in 3D brain reconstructions--is the rate-limiting step in synapse-resolution connectomics. We release ConnectomeBench2, a unified multi-species dataset of over 716,485 expert-labeled proofreading decisions with>4,500,000 associated images spanning four major open connectomes (mouse, human, zebrafish, fly), spanning both split and merge error correction. Trained on this dataset, a single Vision Transformer with shared encoders for mesh geometry and electron microscopy reaches human-level accuracy across species for split error correction and merge error identification, with performance scaling with data size and modality. Beyond accuracy, we show that the model is well-calibrated within distribution, that measures of distribution distance predict where calibration and accuracy will degrade on unseen data, and that connectomics-specific pretraining and active learning-based sample selection show potential to substantially reduce the labeling effort needed to extend to new species and brain regions. The benchmark provides the infrastructure to train and evaluate increasingly capable vision models for connectomic proofreading. Data and code availability. The ConnectomeBench2 dataset is released on Hugging Face at https://huggingface.co/datasets/jeffbbrown2/ConnectomeBench2. The accompanying codebase is available on GitHub at https://github.com/timfarkas/ConnectomeBench2.",JournalArticle,0,False,True,core_relevant,core_high_confidence,['core_methods'],core_methods,1
work_11a1d7d7074f9adc,28bee58b8e8f758e3c76fe7777af35534dfd795b,core_audit,1,28bee58b8e8f758e3c76fe7777af35534dfd795b,Connectome simulations identify a central pattern generator circuit for fly walking,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ae3a889f51264229eb824f620415f0e6bba3adc082db6aa789cae1e687f3a425,batch_002,core_relevant,"['structure_function_modeling', 'biological_application']",0.96,dynamic simulations of the Drosophila ventral nerve cord (VNC) connectomes,Connectome simulation identifying CPG circuit in fly.,[],False,,Sarah M. Pugliese; Grant M. Chou; E. Abe; Denis Turcu; J. Lancaster; John C. Tuthill; Bingni W. Brunton,2026.0,bioRxiv,10.1101/2025.09.12.675944,"Animal locomotion relies on rhythmic body movements driven by central pattern generators (CPGs): neural circuits that produce oscillating output without oscillating input. However, the circuit structure of a CPG for walking is not known in any animal. To identify the cells and synapses that underlie rhythmic leg movement in walking flies, we developed dynamic simulations of the Drosophila ventral nerve cord (VNC) connectomes. A computational activation screen of descending neurons from the central brain identified DNg100—a known command neuron for walking—as the top driver of rhythmic leg motor activity. Simulated network pruning isolated a minimal rhythm-generating circuit consisting of one inhibitory and two excitatory interneurons; this three-neuron circuit was necessary and sufficient for motor rhythms across all six legs and in four connectome datasets. Simulations also predicted that a separate descending pathway (DNb08) drives rhythmic leg movements, which we confirmed experimentally using optogenetics in behaving flies. Our results reveal the cellular identity and synaptic structure of a putative CPG circuit for walking and other rhythmic leg movements in flies.",JournalArticle,12,False,True,core_relevant,core_high_confidence,[],,0
work_11b6d0203fd3730b,4b21aac8f6fd77f1c5ee38b9bcc1a95abde0ab14,core_audit,1,4b21aac8f6fd77f1c5ee38b9bcc1a95abde0ab14,MoMo - Combining Neuron Morphology and Connectivity for Interactive Motif Analysis in Connectomes,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,35a0af07acbbbb9bbfb9964d3be3f74e42b5ca012b252e2024ecbf57402e8f6a,batch_002,core_relevant,"['infrastructure', 'network_science']",0.93,MoMo... analyzing neuron morphology-aware motifs in large connectome graphs,Interactive connectome motif visualization tool.,[],False,,M. Shewarega; J. Troidl; Oliver Alvarado Rodriguez; Mohammad Dindoost; Philipp Harth; H. Haberkern; J. Stegmaier; David A. Bader; H. Pfister,2025.0,bioRxiv,10.1101/2025.07.02.662847,"Connectomics, a subfield of neuroscience, reconstructs structural and functional brain maps at synapse-level resolution. These complex spatial maps consist of tree-like neurons interconnected by synapses. Motif analysis is a widely used method for identifying recurring subgraph patterns in connectomes. These motifs, thus, potentially represent fundamental units of information processing. However, existing computational tools often oversimplify neurons as mere nodes in a graph, disregarding their intricate morphologies. In this paper, we introduce MoMo, a novel interactive visualization framework for analyzing neuron morphology-aware motifs in large connectome graphs. First, we propose an advanced graph data structure that integrates both neuronal morphology and synaptic connectivity. This enables highly efficient, parallel subgraph isomorphism searches, allowing for interactive morphological motif queries. Second, we develop a sketch-based interface that facilitates the intuitive exploration of morphology-based motifs within our new data structure. Users can conduct interactive motif searches on state-of-the-art connectomes and visualize results as interactive 3D renderings. We present a detailed goal and task analysis for motif exploration in connectomes, incorporating neuron morphology. Finally, we evaluate MoMo through case studies with four domain experts, who asses the tool’s usefulness and effectiveness in motif exploration, and relevance to real-world neuroscience research. The source code for MoMo is available here.",JournalArticle,2,False,True,core_relevant,core_high_confidence,['core_methods'],core_methods,1
work_11cea989f9393837,a0029975d35809084ce5a97ed8bd054147189d84,core_audit,1,a0029975d35809084ce5a97ed8bd054147189d84,Electron Microscopy Sample Preparation Protocol Enabling Nano-to-mesoscopic Mapping of Cellular Connectomes and Their Habitats in Human Tissues and Organs.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,14ba3944f7248856b83566cb2f7ceea20045b66dabc2fa0f3c63b4d38bf7305f,batch_002,core_relevant,"['acquisition_preparation', 'infrastructure']",0.88,multiSEM... mapping of cellular connectomes... sample preparation protocol,EM sample prep protocol for cellular connectome mapping.,[],False,,Lucy Ngo; Anton D. Nathanson; T. Garbowski; U. Knothe; D. Zeidler; M. K. Knothe Tate,2019.0,Bio-protocol,10.21769/bioprotoc.3298,"Multibeam scanning electron microscopy (multiSEM) provides a technical platform for seamless nano-to-mesoscale mapping of cells in human tissues and organs, which is a major new initiative of the U.S. National Institutes of Health. Such cross-length-scale imaging is expected to provide unprecedented understanding of relationships between cellular health and tissue-organ as well as organismal-scale health outcomes. For example, understanding relationships between loss in cell viability and cell network connectivity enables identification of emergent behaviors and prediction of degenerative disease onset, in organs as diverse as bone and brain, at early timepoints, providing a basis for future treatments and prevention. Developed for rapid throughput imaging of minute defects on semiconductor wafers, multiSEM has recently been adapted for imaging of human organs, their constituent tissues, and their respective cellular inhabitants. Through integration of geospatial approaches, statistical and network modelling, advances in computing and the management of immense datasets, as well as recent developments in machine learning that enable the automation of big data analyses, multiSEM and other cross- cutting imaging technologies have the potential to exert a profound impact on elucidation of disease mechanisms, translating to improvements in human health. Here we provide a protocol for acquisition and preparation of sample specimen sizes of diagnostic relevance for human anatomy and physiology. We discuss challenges and opportunities to integrate this approach with multibeam scanning electron microscopy workflows as well as multiple imaging modalities for mapping of organ and tissue structure and function.",JournalArticle,4,False,True,core_relevant,core_high_confidence,['core_methods'],core_methods,1
work_1270a34816664cc4,4cd1a90bd850017a7392ee7cdedbf363751c319a,core_audit,1,4cd1a90bd850017a7392ee7cdedbf363751c319a,"IMPACT OF ALZHEIMER’S DISEASE ON SUPRACHIASMATIC NUCLEUS CONNECTIVITY, SLEEP REGULATION, AND CIRCADIAN RHYTHM",agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ee6c8961de1836e2783f1078926e406223f91097589aaa11c175617d49fd315e,batch_002,core_relevant,"['biological_application', 'acquisition_preparation']",0.91,SCN connectome evolution... serial block-face scanning electron microscopy,EM connectomics of SCN in Alzheimer's mouse model.,[],False,,Yiyi Shen; H. Calligaro; M. Lam; Brian Khov; Keunyoung Kim; Won-Kyu Ju; M. Ellisman; Satchidananda Panda,2024.0,Innovation in aging,10.1093/geroni/igae098.2306,"Abstract Circadian disruption, notably sleep disturbances, serves as an early indicator of Alzheimer’s disease (AD), preceding cognitive symptoms such as memory impairment. Despite this, the underlying anatomical and functional mechanisms driving circadian disruption in AD remain elusive. The suprachiasmatic nucleus (SCN) serves as the central pacemaker regulating circadian rhythm and as the principal hub for entraining circadian rhythm. Here, we explore the relationships between SCN connectome evolution, sleep regulation, and circadian rhythm disruption in the APP/PS1 mouse model. In 3 to 8-month-old APP/PS1 mice, we obtained SCN image volumes via serial block-face scanning electron microscopy. We noted serval modifications in SCN connectomics, including a dendro-dendritic chemical synapse network reduction, crucial for synchronicity between SCN neurons, and a reduction of axonal boutons volume. In addition, we recorded electroencephalograms, electromyograms, temperature, and locomotor activity of 8-month-old WT and APP/PS1 mice to assess their sleep patterns. APP/PS1 mice displayed significantly reduced rapid-eye-movement sleep, associated with a reduced daily temperature amplitude and locomotor hyperactivity. Lastly, in 10 to 15-month-old APP/PS1 mice, we measure locomotor and metabolic activity change in response to acute light stimulation and light-dark cycle shift. APP/PS1 mice showed a decreased circadian fluctuation in metabolic activity and an impaired response to acute light pulse stimulation or phase shift. These preliminary results suggest considerable changes in the SCN connectivity may be responsible for circadian disruption in those with AD. Further investigation will evaluate the use of non-pharmacological approaches to mitigate the observed circadian disruption.",JournalArticle,0,False,True,core_relevant,core_high_confidence,['core_methods'],core_methods,1
work_128b379bcd5dd487,081ca2e9be566c30cdb1d0129651f17224f5b84b,core_audit,1,081ca2e9be566c30cdb1d0129651f17224f5b84b,A distributed dopamine-gated circuit underpins reproductive state-dependent behavior in Drosophila females,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,814721968c32fecf36901261188830b2f92540bc47da50febcb8ddb8061905b4,batch_002,core_relevant,"['biological_application', 'structure_function_modeling']",0.87,electron microscopy (EM) connectomics identify two types of LH output neurons,EM connectomics for olfactory circuit behavior in fly.,[],False,,Ariane Boehm; Anja B. Friedrich; P. Bandow; K. Siju; Sydney Hunt; J. Claussen; Marie-Helen Link; Thomas F. Hofmann; Corinna Dawid; Ilona C. Grunwald Kadow,2021.0,,10.1101/2021.07.24.453623,"Motherhood induces a drastic, sometimes long-lasting, change in internal state and behavior in most female animals. Here, we show that a mating-induced increase in olfactory attraction of female Drosophila flies to nutrients relies on interconnected neural pathways in the two higher olfactory brain regions, the lateral horn (LH) and the mushroom body (MB). Using whole brain calcium imaging, we find that mating does not induce a global change in the activity of the whole brain nor of entire brain regions, suggesting specific neuronal or network changes in the olfactory system. Systematic behavioral screening and electron microscopy (EM) connectomics identify two types of LH output neurons required for the attraction of females to polyamines -one of them previously implicated in the processing of male pheromones. In addition, we characterize multiple MB pathways capable of inducing or suppressing polyamine attraction, with synaptic connections to the identified LH neurons and a prominent role for the β’1 compartment. Moreover, β’1 dopaminergic neurons are modulated by mating and are sufficient to replace mating experience in virgins inducing the lasting behavioral switch in female preference. Taken together, our data in the fly suggests that reproductive state-dependent expression of female choice behavior is regulated by a dopamine-gated distributed learning circuit comprising both higher olfactory brain centers.",,0,False,True,core_relevant,core_high_confidence,[],,0
work_12ba8e6479fb9eac,b03d92fa42272ccfd69c99f62c501313b78595ac,core_audit,1,b03d92fa42272ccfd69c99f62c501313b78595ac,Using Expression Profiles of Caenorhabditis elegans Neurons To Identify Genes That Mediate Synaptic Connectivity,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,7359491a4ae7eb59142aa5a78b132115dbf6af4de9d4ef0389cfdf52909bd97f,batch_002,core_relevant,"['structure_function_modeling', 'biological_application']",0.89,neuronal connectivity diagram of C. elegans... predict postsynaptic partners,Modeling C. elegans synaptic connectivity from expression.,[],False,,Leehod Baruch; S. Itzkovitz; Michal Golan-Mashiach; E. Shapiro; E. Segal,2008.0,PLoS Comput. Biol.,10.1371/journal.pcbi.1000120,"Synaptic wiring of neurons in Caenorhabditis elegans is largely invariable between animals. It has been suggested that this feature stems from genetically encoded molecular markers that guide the neurons in the final stage of synaptic formation. Identifying these markers and unraveling the logic by which they direct synapse formation is a key challenge. Here, we address this task by constructing a probabilistic model that attempts to explain the neuronal connectivity diagram of C. elegans as a function of the expression patterns of its neurons. By only considering neuron pairs that are known to be connected by chemical or electrical synapses, we focus on the final stage of synapse formation, in which neurons identify their designated partners. Our results show that for many neurons the neuronal expression map of C. elegans can be used to accurately predict the subset of adjacent neurons that will be chosen as its postsynaptic partners. Notably, these predictions can be achieved using the expression patterns of only a small number of specific genes that interact in a combinatorial fashion.",JournalArticle,32,False,True,core_relevant,core_high_confidence,[],,0
work_12d8761a63328240,7bf6dbd0bbc3f1314d3bbfd463b024c120b4ac4a,core_audit,1,7bf6dbd0bbc3f1314d3bbfd463b024c120b4ac4a,Social state alters vision using three circuit mechanisms in Drosophila,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,846a6044161ad175ab4e3dc9ea385a47c92a45f7a74343bca599a6b71850f2c4,batch_003,core_relevant,"['structure_function_modeling', 'biological_application']",0.94,"From the connectome, we identify three state-dependent circuit motifs",Connectome-guided circuit analysis of Drosophila visual behavior.,[],False,,Catherine E. Schretter; Tom Hindmarsh Sten; Nathan C Klapoetke; M. Shao; Aljoscha Nern; M. Dreher; Daniel Bushey; A. Robie; Adam L. Taylor; Kristin M. Branson; Adriane G. Otopalik; Vanessa Ruta; G. Rubin,2024.0,Nature,10.1038/s41586-024-08255-6,"Animals are often bombarded with visual information and must prioritize specific visual features based on their current needs. The neuronal circuits that detect and relay visual features have been well studied1, 2, 3, 4, 5, 6, 7–8. Much less is known about how an animal adjusts its visual attention as its goals or environmental conditions change. During social behaviours, flies need to focus on nearby flies9, 10–11. Here we study how the flow of visual information is altered when female Drosophila enter an aggressive state. From the connectome, we identify three state-dependent circuit motifs poised to modify the response of an aggressive female to fly-sized visual objects: convergence of excitatory inputs from neurons conveying select visual features and internal state; dendritic disinhibition of select visual feature detectors; and a switch that toggles between two visual feature detectors. Using cell-type-specific genetic tools, together with behavioural and neurophysiological analyses, we show that each of these circuit motifs is used during female aggression. We reveal that features of this same switch operate in male Drosophila during courtship pursuit, suggesting that disparate social behaviours may share circuit mechanisms. Our study provides a compelling example of using the connectome to infer circuit mechanisms that underlie dynamic processing of sensory signals. A connectome analysis identifies, and experiments confirm, three state-dependent circuit motifs that modify the response of an aggressive female Drosophila or a courting male to fly-sized visual objects.",JournalArticle,22,False,True,core_relevant,core_high_confidence,[],,0
work_1309db4a3c8fb05d,8ba1c371f34852cee17efcde3606d48b3f7afc05,core_audit,1,8ba1c371f34852cee17efcde3606d48b3f7afc05,The Neuronal Circuit of the Dorsal Circadian Clock Neurons in Drosophila melanogaster,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,1a6ca6478ee3e3ae1b67fb0fe589995ff4c614bed069bc7fd02fb89a55b063ea,batch_003,core_relevant,"['biological_application', 'network_science']",0.9,fly connectome (called hemibrain) to describe the morphology of the DNs,Analysis using published fly hemibrain connectome.,[],False,,Nils Reinhard; Frank K. Schubert; Enrico Bertolini; Nicolas Hagedorn; Giulia Manoli; Manabu Sekiguchi; Taishi Yoshii; Dirk Rieger; C. Helfrich-Förster,2022.0,Frontiers in Physiology,10.3389/fphys.2022.886432,"Drosophila’s dorsal clock neurons (DNs) consist of four clusters (DN1as, DN1ps, DN2s, and DN3s) that largely differ in size. While the DN1as and the DN2s encompass only two neurons, the DN1ps consist of ∼15 neurons, and the DN3s comprise ∼40 neurons per brain hemisphere. In comparison to the well-characterized lateral clock neurons (LNs), the neuroanatomy and function of the DNs are still not clear. Over the past decade, numerous studies have addressed their role in the fly’s circadian system, leading to several sometimes divergent results. Nonetheless, these studies agreed that the DNs are important to fine-tune activity under light and temperature cycles and play essential roles in linking the output from the LNs to downstream neurons that control sleep and metabolism. Here, we used the Flybow system, specific split-GAL4 lines, trans-Tango, and the recently published fly connectome (called hemibrain) to describe the morphology of the DNs in greater detail, including their synaptic connections to other clock and non-clock neurons. We show that some DN groups are largely heterogenous. While certain DNs are strongly connected with the LNs, others are mainly output neurons that signal to circuits downstream of the clock. Among the latter are mushroom body neurons, central complex neurons, tubercle bulb neurons, neurosecretory cells in the pars intercerebralis, and other still unidentified partners. This heterogeneity of the DNs may explain some of the conflicting results previously found about their functionality. Most importantly, we identify two putative novel communication centers of the clock network: one fiber bundle in the superior lateral protocerebrum running toward the anterior optic tubercle and one fiber hub in the posterior lateral protocerebrum. Both are invaded by several DNs and LNs and might play an instrumental role in the clock network.",JournalArticle,38,False,True,core_relevant,core_high_confidence,[],,0
work_1358cc4e6d15d0c8,db1359fced1f201509a8515d68819606b89cca19,core_audit,1,db1359fced1f201509a8515d68819606b89cca19,Refined parcellation of the nervous system by algorithmic detection of hidden features within communities.,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,6037171f9d7d257fc58c8850db6e0f8b65bb20594111f0079e9aba958157650f,batch_003,core_relevant,['network_science'],0.86,Caenorhabditis elegans connectomes... local integrator units,Network parcellation analysis of C. elegans connectome.,[],False,,Dongmei Shi; A. Levina; H. Noori,2019.0,Physical Review E,10.1103/physreve.100.012301,"The nervous system can be represented as a multiscale network comprised by single cells or ensembles that are linked by physical or functional connections. Groups of morphologically and physiologically diverse neurons are wired as connectivity patterns with a certain degree of universality across species and individual variability. Thereby, community detection approaches are often used to characterize how neural units cluster into such densely interconnected groups. However, the communities may possess deeper structural features that remain undetected by current algorithms. We present a scheme for refined parcellation of neuronal networks, by identifying local integrator units (LU) that are contained in network communities. An LU is defined as a connected subnetwork in which all neuronal connections are constrained within this unit, and can be formed for instance by a set of interneurons. Our method uses the Louvain algorithm to detect communities and participation coefficients to discriminate local neurons from global hubs. The sensitivity of the algorithm for discovering LUs with respect to the choice of community detection algorithm and network parameters was tested by simulations of different synthetic networks. The appropriateness of the algorithm for real-world scenarios was demonstrated on weighted and binary Caenorhabditis elegans connectomes. The detected LUs are distinctly localized within the worm body and clearly define functional groups. This approach provides a robust, observer-independent parcellation strategy that is useful for functional structure confirmation and potentially contributes to the current efforts in quantitative whole-brain architectonics of different species as well as the analysis of functional connectivity networks.",JournalArticle,3,False,True,core_relevant,core_high_confidence,[],,0
work_1363cb9e1703f6be,18b29f2bceb608006adc8084be56c53b44aff44c,core_audit,1,18b29f2bceb608006adc8084be56c53b44aff44c,Ultrastructural readout of in vivo synaptic activity for functional connectomics,agent:cursor/claude-opus-5-thinking,IA-007-v2-work-level,agent_offline,ee041b1fe4eba0af248c5646da2a2945b62bbd2722214c53555b32d458422cfe,batch_003,core_relevant,"['acquisition_preparation', 'structure_function_modeling']",0.97,functional connectomics studies... FIBSEM... presynaptic activity in an ultrastructural context,Functional labeling combined with EM for functional connectomics.,[],False,,A. Simon; A. Roth; Arlo Sheridan; Mehmet Fişek; Vincenzo Marra; C. Racca; Jan Funke; K. Staras; M. Häusser,2021.0,bioRxiv,10.1101/2021.07.07.451278,"Large-volume ultrastructural mapping approaches yield detailed circuit wiring diagrams but lack an integrated synaptic activity readout which is essential for functional interpretation of the connectome. Here we resolve this limitation by combining functional synaptic labelling in vivo with focused ion-beam scanning electron microscopy (FIBSEM) and machine learning-based segmentation. Our approach generates high-resolution near-isotropic three-dimensional readouts of activated vesicle pools across large populations of individual synapses in a volume of tissue, opening the way for detailed functional connectomics studies. We apply this method to measure presynaptic activity in an ultrastructural context in synapses activated by sensory input in primary visual cortex in awake head-fixed mice, showing that the numbers of recycling and non-recycling vesicles approximate to a lognormal distribution across a large number of synapses. We also demonstrate that neighbouring boutons of the same axon, which share the same spiking activity, can differ greatly in their presynaptic release probability.",,0,False,True,core_relevant,core_high_confidence,['core_methods'],core_methods,1
